date,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51
2024-04-01,7.97429250177878,7.97429840132325,7.97428451475883,7.97429842946858,7.97430506247651,7.97429497232196,7.97427672705131,7.97428464902119,7.97428293028299,7.97428064570413,7.9742779995086,7.97427112179958,7.97428868746272,7.97428338845799,7.97428511726099,7.97427110758132,7.97428471417136,7.97429151596215,7.97426833943557,7.97427339370242,7.97427974081247,7.9742676038612,7.97429839853994,7.97426824753379,7.97427382835072,7.97426661711823,7.97427122274587,7.97432348110423,7.97426926773124,7.97428199285818,7.97428958662364,7.97428084606902,7.97429615230105,7.97428745263826,7.97430520130664,7.9742960439605,7.97430446863554,7.97427869084238,7.97647840435886,7.97429801158109,7.97429102876117,7.97431149557909,7.97431244573855,7.97432473040022,7.97433269378988,7.97571453225449,7.97432417857407,7.97432737762217,7.9743254617361,7.97436712265295,7.97474830700567
2024-04-02,8.3223979639837,8.32243799515087,8.32234070704699,8.32243181214232,8.32248124877268,8.32239812651192,8.32225397572663,8.32231573044015,8.32229327175765,8.32227723457824,8.32225382681511,8.32220157334034,8.32233752903649,8.32229167156916,8.32230448573827,8.32219781968357,8.32230709087672,8.32235630256303,8.32216803634582,8.32221459868187,8.32226163260433,8.32216747682414,8.32241156596377,8.32217299623088,8.32221932086937,8.32216127837376,8.32219826075105,8.32261367670827,8.32219008352323,8.32228555138857,8.32235345323086,8.32228727555045,8.32239960903001,8.32234875375563,8.32248542348393,8.32241653351917,8.32248435639822,8.32227871795711,8.3376426643793,8.32244290364412,8.32239136507076,8.32255552283766,8.32256639628704,8.3226697041811,8.32274790090754,8.33233974349452,8.32267118890384,8.32270127433607,8.32268709694607,8.32299191772395,8.32565386800799
2024-04-03,8.60319148330003,8.60330931475518,8.60304970747517,8.60321839737036,8.60333286376629,8.60310756737969,8.60271601685856,8.60290700850049,8.60277229739184,8.60273544056172,8.60269692860745,8.60255116992463,8.60288885172388,8.60274874053335,8.60275593169648,8.60250008331802,8.60279932102004,8.60292852693045,8.60237790996391,8.60253167779546,8.60266140128087,8.60239817709379,8.60309219582438,8.60240990414126,8.60255998225101,8.60240545815395,8.6025603074485,8.60359991865724,8.60291316225236,8.60281537456033,8.60295367834205,8.60279576594383,8.60307627049884,8.60302755058334,8.60340187107753,8.60318139788968,8.60339099699148,8.60286026811542,8.63474994395769,8.60331649389665,8.6032070324699,8.60363754719663,8.60370992025019,8.60401426447445,8.60432013829963,8.62401941492097,8.6040372787017,8.60414786279498,8.60410585671399,8.60485394364422,8.61043042089175
2024-04-04,8.82740478601053,8.82778588691573,8.82709594906727,8.82733473445113,8.82750221839962,8.82712170707453,8.82637147806174,8.82686586805397,8.82637560703266,8.82631038471718,8.82640578381711,8.82606262895067,8.82659704139581,8.82631048212055,8.82620002455985,8.82581574272551,8.82636861016642,8.82667478858953,8.82549647611162,8.82582697138095,8.8261456035609,8.82556582826906,8.82703921357942,8.8255620418675,8.82594973479607,8.82567398983233,8.82624235396254,8.82774629039362,8.82844811053769,8.82679215149167,8.82669240373669,8.82645336426619,8.82700974970216,8.82707574139815,8.82787530718095,8.82722575944239,8.82773895231033,8.82690017905472,8.87293427343263,8.82764148428963,8.82752803175853,8.82824380530769,8.82854351895458,8.8291503491839,8.82996503628087,8.8581226441591,8.82920192506603,8.82948493290114,8.82937387368947,8.830815530852,8.8390169578913
2024-04-05,9.00336113658282,9.00420685139634,9.00275690439571,9.00307531962514,9.00326997961972,9.00271525216353,9.00153232593025,9.0024889586156,9.00137227112208,9.00129004165991,9.0016990645772,9.00102630591088,9.00170460112355,9.0012124612452,9.00087064818722,9.00040707821416,9.00123164046106,9.00183980779136,8.99977162504815,9.00035751800375,9.00100315346359,8.9999435425162,9.00247294217276,8.99988696871494,9.00069349734143,9.00024123935117,9.00155826234214,9.00322966851747,9.00623171709417,9.00253479375688,9.00182783857221,9.00153522044943,9.00247446125655,9.00277044276646,9.00419912246634,9.00283154095643,9.00381754402464,9.00277666600398,9.06096920340857,9.00375291422279,9.00371129063571,9.00471418868162,9.00541948120682,9.00642217275875,9.00803634561447,9.0433383497687,9.00654086831311,9.00709709108947,9.00689025740608,9.00929357826202,9.0199405537068
2024-04-06,9.13765257215545,9.1390829370126,9.13661624669155,9.13700807336707,9.13719806989944,9.13641461028845,9.13476436339878,9.1362845974869,9.13429687453208,9.13421492939097,9.13508100430564,9.13400619363044,9.13470696335949,9.13394918192818,9.13332405747387,9.13282101947869,9.13391061503687,9.1349186977585,9.13175730642391,9.13266738393217,9.13373715150962,9.13210222783579,9.13585414088575,9.13197151181232,9.13334203449558,9.132656765909,9.1349758941569,9.13657301820485,9.1420048066608,9.13648079214097,9.13492354713746,9.13460899764791,9.13600299623476,9.13663785663621,9.13885699772682,9.13659100005579,9.13817864047428,9.13704644656887,9.20579294384322,9.1382575744306,9.13835003765251,9.13965982354463,9.14092942601341,9.1424000540676,9.14506164593223,9.18645912698984,9.14268622586268,9.14360021914657,9.14331098996445,9.14688034338112,9.15985607869047
2024-04-07,9.23564513553285,9.23771303342104,9.23402936611237,9.2344747485294,9.23461973632493,9.23358470220355,9.23139745157325,9.23358903026439,9.23046952768634,9.23040053612137,9.23186988603833,9.23035388030853,9.23088287813121,9.22982436847539,9.22892854119749,9.22842185425607,9.22974809036833,9.23122362415383,9.22681045140136,9.22807940671805,9.22962243710071,9.22737718886807,9.23249921300362,9.22723917274318,9.22926286793119,9.22826147400762,9.23176666429687,9.2331027053881,9.24110139537866,9.23389329790101,9.23132414821257,9.23105828707712,9.23293411806671,9.23401584854559,9.23712713673161,9.23390737665137,9.23618000213031,9.23505173691592,9.31302932206379,9.24550726383838,9.23678425126483,9.23846199987503,9.24042440110232,9.2424120157945,9.24631799083247,9.29299824009794,9.24300504455696,9.24434024226315,9.24402725987214,9.24893028546613,9.26414338741772
2024-04-08,9.30176615320917,9.30452726386649,9.29946237386029,9.29989557225949,9.29996035341591,9.29877889135031,9.29586185819549,9.29886493934487,9.29430971315787,9.29428449556337,9.29651910890691,9.29449626290236,9.29836506035109,9.29327164570513,9.29218600323332,9.29168588413734,9.29317297700224,9.29518366591613,9.28939104668308,9.291050691063,9.29304034859316,9.29023417026632,9.2968867118634,9.29025521401581,9.2929780115651,9.29151075068819,9.29631752283137,9.29725632950957,9.30793239317893,9.2991789663264,9.29547685654863,9.29535947066895,9.29771680416019,9.29932609422345,9.3044979126062,9.29935135396011,9.30229836928718,9.30122700962811,9.39251675262645,9.36114609984709,9.30342710924213,9.305547419252,9.30832510712235,9.3108664414526,9.31615676287277,9.36752465586524,9.31194181895035,9.31372542320773,9.31348864097404,9.31990796110913,9.33725191006596
2024-04-09,9.34218670864841,9.38195724075891,9.3367223406306,9.3394535498073,9.33689211610012,9.33571489125104,9.35737927621123,9.35891351611983,9.3296158953896,9.32964551975509,9.33569371163529,9.33009216702552,9.35346362977972,9.32886543610079,9.32688773635197,9.32639361481263,9.33387016929464,9.33051165428524,9.33897783943771,9.33779655307037,9.327688182483,9.33730896125597,9.33468158192526,9.32482484185544,9.32845191021336,9.33237330472888,9.33232946233575,9.33293247935174,9.34934527331837,9.3398295109596,9.34082062001511,9.35634506075736,9.33406476121808,9.33626740863283,9.35215222622751,9.34607963269422,9.34470160328643,9.34256670045617,9.46584348389056,9.48627534836337,9.34706382146749,9.35227698695132,9.34835386203035,9.35259100927892,9.3582366294885,9.41380981720988,9.36178566398299,9.36485971516734,9.35546559959054,9.37477914902023,9.39005323036586
2024-04-10,9.37082293512915,9.65118072280409,9.34896709050807,9.36443855587773,9.34849893407113,9.34745432825323,9.52018787766773,9.50721730926526,9.3397181675071,9.33974004073568,9.36332780556486,9.3402057019033,9.38935774259781,9.343322766841,9.33624523721916,9.36818639640669,9.37560022907223,9.34042875622804,9.43711653983527,9.41674624174177,9.33671973167137,9.41855883998628,9.35545744460257,9.33427453469482,9.38557563671477,9.37559585705533,9.3429463691785,9.34389904281938,9.37888720035078,9.40076340386551,9.4162036218798,9.51638356622468,9.34505650782167,9.3479989521669,9.39364907219775,9.41075480477828,9.38151629255048,9.37510614150642,9.52229884153918,9.68390824613986,9.38840553754915,9.40861959791224,9.36370493230551,9.37455682537929,9.37574128080786,9.4500754530245,9.42573916070035,9.43443788454149,9.37314023548953,9.45721147532444,9.45079235467534
2024-04-11,9.39207114095566,10.4118140409805,9.3387750862611,9.37103170167392,9.33742021847911,9.3365997792264,9.71594399839778,9.68348224673608,9.32741064034428,9.32727383237976,9.37673719449767,9.32747256106405,9.39978726305284,9.33972744848813,9.32292560683407,9.56105870482759,9.40490849143909,9.330748507578,9.54339231528491,9.49660825817457,9.32279962399855,9.50132531039645,9.35684714235815,9.3270925317185,9.79610633387302,9.40702510827916,9.3307933483284,9.33258218243715,9.39114774633157,9.61008383103993,9.54057394183494,9.70832838565171,9.33328348717691,9.34725989416818,9.41874927090424,9.48051830328654,9.40355943000408,9.39889605091345,9.5519848756527,9.89612065211615,9.41634591477626,9.45642984630811,9.35707818055012,9.37654743861834,9.37128346884091,9.53520116819228,9.48331999453522,9.49947399148722,9.3691216234986,9.53904447076115,9.50262970821406
2024-04-12,9.3958031456007,13.4225954301612,9.30831302105653,9.35571763307695,9.30588123884931,9.30694729696003,9.86593243737307,9.81804360943812,9.2976111033372,9.29641799473231,9.36917626119948,9.29414576490968,9.38731170532661,9.3166848247734,9.28917199637366,9.83214752012702,9.40922397891574,9.31442047469992,9.61577744252587,9.54586202864723,9.28823559845492,9.55279164732648,9.33659588932973,9.32658355023903,10.9695404821146,9.41341694936274,9.29814445865514,9.30092388894158,9.38113430414586,10.0798689719317,9.65765464324619,9.85514980192207,9.30103982406213,9.37272142451932,9.42097063021267,9.56723873733481,9.40232618353125,9.40511167613376,9.55771618840989,10.0621170853972,9.42055220231165,9.47842626216447,9.33072789433071,9.36211118970233,9.34701016718526,9.63049393022055,9.51479275717432,9.53752966711428,9.35430429773865,9.59230216578618,9.52953638631761
