member1,member2,member3,member4,member5,member6,member7,member8,member9,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30,member31,member32,member33,member34,member35,member36,member37,member38,member39,member40,member41,member42,member43,member44,member45,member46,member47,member48,member49,member50,member51
2.62258557469359,2.46646371295255,2.41805718259652,2.25224893311152,2.16506727198013,2.03092223106316,1.94221546511407,1.81962049341105,1.79623679875439,1.68750987114725,1.61762249621751,1.56639667625822,1.48970602143994,1.41277169412728,1.40922190035741,1.33387662297001,1.32932255598646,1.33140303073007,1.31697640414704,1.28314632751118,1.32621791666201,1.30665028412054,1.29257670361523,1.35496695626597,1.39046622715629,1.43937022592656,1.49051392432753,1.56362011136042,1.6129224785002,1.65607648672872,1.80795920654198,1.77247549055834,2.02780339409015,2.09120730789925,2.15737722194751,2.27395643509681,2.38939818904115,2.48702346094155,2.6245096286627,2.80517996810676,2.76470396245063,2.95076407815323,3.07817851664625,3.10960476872932,3.39012445425292,3.47754658994369,3.47134386913906,3.80362972339805,3.48976101822038,3.89191398688109,3.68473411588965
1.89749954075042,1.6733530708532,1.7931972886218,1.3386246032538,1.65169605110587,1.46046858399632,1.23928094739625,1.10225363776309,1.34646583129639,1.20912057676382,1.11052853385259,1.02714331453951,0.993310848200703,1.03220554679589,0.923855526123774,1.01732260140636,0.869915280196575,0.926138080035311,0.909326454751916,0.967373549883744,0.909434739779216,0.778469354636132,0.875506911649167,1.02792435841017,0.991697655615056,1.07387414106088,1.05850567143009,1.09687566446044,1.05515302073939,1.17976428383149,1.28959821789367,1.16674097759282,1.42669765568126,1.56073246043012,1.57600955339864,1.56743014120136,1.5561529051569,1.69862609644379,1.59696553528159,1.9183470786353,1.90855975334301,2.08911611491074,2.18887347167896,2.06696827478386,2.31611620104233,2.54336357048074,2.66283624501441,2.65666835239733,2.70371020171494,2.62440753849779,2.91659477525554
1.69439091177206,1.67343313686009,1.54825288959081,1.32352595954822,1.58077213191746,1.39268228864667,1.34122877645783,1.21020292176891,1.21606716891684,1.10524550958902,1.07011575369307,1.05190243070362,1.00076278104497,0.983598853727123,0.936290430723157,0.930396808156376,0.91920325772714,0.971808756374879,0.826494751929616,0.928674382858443,0.884606201301254,0.934272434916284,0.949914137740005,0.940001000668075,0.957049547137958,0.993744450313015,0.986747387344048,1.11801998935428,1.14148634315815,1.18606282106898,1.14572623320264,1.22200102507606,1.33929807533013,1.40110894117982,1.44810055981559,1.65823338533834,1.41355365920558,1.71084566398327,1.7973827668058,1.83163323533302,1.90474554706011,2.11521764191397,2.02237351367377,2.22070672819182,2.20855701951081,2.22648606177058,2.49741148197079,2.54085843998647,2.56137889734727,2.67310384861323,2.56350285456153
1.93463988045006,1.83284752722666,1.65466198693546,1.68256680283258,1.71518165774311,1.52420218159753,1.53769486887641,1.384553420196,1.29401811641386,1.29781377192268,1.1362206406439,1.15133101354476,1.1734012148062,1.01761416805798,1.1042061300594,1.01225075150365,0.93242081684953,1.0911308801825,0.974325458975186,1.01364526214549,0.979634513500392,0.974363971634743,1.06286969704989,1.10151470962247,0.879110832445593,1.06549938969393,1.10611049059585,1.14120342064037,1.11975164404806,1.40069671623879,1.21936762305667,1.58225075684281,1.50648820465624,1.51905891932286,1.73421588573435,1.77556461173664,1.69327879508923,1.83714832050836,2.04665255720833,2.03032914913897,2.20579477388605,2.40274665890934,2.42428987571918,2.3092863167029,2.58461177439303,2.35286515513207,2.75315001602163,2.4524289480799,2.95882901171556,2.51381586635546,2.91666538479562
2.18646649408075,2.27233186872387,2.02558468917431,2.01975136821817,2.03673985417166,1.79140035531265,1.75814852901923,1.58609520069882,1.61229418854933,1.48267942223041,1.32736195976288,1.41624426983368,1.32089188450187,1.26732561154121,1.19877048364451,1.24543029935778,1.15571741636698,1.15790902557773,1.18891524937505,1.14063069205457,1.11370721575932,1.21970293092215,1.1996177785751,1.29057584620151,1.17588576470616,1.30741314703234,1.3788466513549,1.3744369535734,1.33331095371509,1.59410237212828,1.42294585053541,1.83333659116752,1.70982045469857,1.89226228731218,1.95996169268164,2.0237171570357,2.04884986987124,2.25730154482481,2.39250221179708,2.46166775772444,2.59927956317584,2.72388154543088,2.82280152682479,2.75867308290939,3.00130010293763,2.97574746483637,3.17400516786696,3.01211580729872,3.43655206700998,3.38444165326326,3.21409436802368
2.38185088543107,2.50609915290758,2.25307721346195,2.17163512634215,2.19327693124144,1.97478533565196,1.82707133348541,1.5848572200815,1.75330044822246,1.64662170759536,1.57011785006056,1.55120707394606,1.45943849053652,1.42203713064258,1.39448107374026,1.3477192805507,1.27299958112935,1.30022090739856,1.12990746068735,1.27020738268424,1.18936966268822,1.34934790251704,1.32211448247203,1.32224816612884,1.38771946511364,1.39816004820625,1.49086652257834,1.49877948851895,1.60407970717951,1.65336769895412,1.73055293449276,1.93299925321141,1.95131723793342,1.96722646432265,2.15988170728417,2.24770798935209,2.2908884702709,2.34638747671856,2.57309254395961,2.68807694960659,2.7204158288381,2.9032301016078,3.04282137366136,3.04880158032888,3.18082120532521,3.14239247196943,3.57551300231617,3.58722288439187,3.64445906972996,3.46329152768715,3.76940148982257
2.38841694299784,2.30720085942074,1.8099473231303,2.06548136300752,1.71861027571021,1.66760279726601,1.65489947580983,1.4881235880484,1.32717580612466,1.48713578267644,1.18170391098358,1.18320515609734,1.22548080345658,1.28512982414017,1.34752022533578,1.24389093967474,0.953394644369593,1.12371418551641,1.23364571958371,1.04944863669114,1.27631230842194,1.03917888627008,1.12005478343863,1.05332190188153,1.28187647057101,1.33956388053695,1.24005453956287,1.39002042225965,0.997738190159594,1.27673819575449,1.59073987790945,1.47302958313102,1.87547413548469,1.3373042683171,1.83615780064483,2.17650414927327,1.79900565216476,2.27476231533615,1.79549700458768,2.07898036651149,2.70629069763816,2.59731318388572,2.37375724764146,2.77537914676585,2.54246730609139,3.03875329819627,2.96314040507538,3.19290480448421,3.39371781308237,3.09582061325653,3.13375697574835
1.94544390556018,1.61402377737305,1.67982036021511,2.02807409559045,1.87198468618863,1.64876880349705,1.7194069261397,0.962573138391085,1.53901171205707,1.11234858406543,1.39190067648126,1.2805416626945,1.17190281765025,1.30729831292436,1.19731853940477,1.0556118405099,1.03755625594073,1.13489182437996,0.905474240990727,0.894686952840714,1.12422064683961,0.954051100325019,1.16944094050697,1.25225264731941,1.28186244766303,1.14106536163037,1.40939304814217,1.31250151531126,1.28807477668057,1.50010464095102,1.40424783123667,1.45989651350754,1.75282194784796,1.45718454777502,1.7257616184493,1.83874829619306,1.45990480967257,1.95458210501586,1.6777513544643,1.88067667320431,2.2546124531767,2.63882467898696,2.55718354142701,2.72452277158007,2.14866924771227,2.68961600428331,2.63159075316446,2.66673110906448,2.77054122034658,3.13337653403103,2.73330746942684
2.24383794140386,1.50753520395367,1.47650806146423,1.38813703045689,1.81072866721379,1.58498094638472,1.24732325287398,1.78520975344245,1.02627373893727,1.42884078866485,1.27039170268602,1.07884899732667,1.26082593576431,1.26311123044236,1.15425038162411,0.92989878175697,1.11618876836675,1.05626845345978,1.08122644296056,0.776502806932306,1.08992381344254,1.05626547035123,0.776703745411879,0.986483475744145,0.96543824036887,0.984389521869402,0.723292765864875,1.37554191138347,1.14080429062062,1.3782627701009,1.14563866932194,1.53646572011983,1.27249660683818,1.50644133124434,1.37201307024198,1.42160785322365,1.70173577027632,1.90211963629563,1.95627628115945,2.25054452106342,1.98190236745408,2.34319507467431,1.51466297922257,2.72871126931585,2.54145682776495,1.95555297319604,3.13570376588669,1.5214400121566,2.09191328242806,2.61724947577618,3.66354192823974
2.00999843086724,2.05745599195567,1.9195261159177,1.70805635509541,1.86242126833876,1.73960611777068,1.83878179782549,1.81216813248106,1.4479339931096,1.39695880274041,0.943162391032811,1.31783707770059,1.26848376971335,1.38612675529931,1.07928900394241,1.22744965713973,1.25809210859843,1.35332690712329,1.00572532318389,1.05991902257843,1.08981972910108,1.16014333120187,1.0698624515253,1.15441868522278,1.0308650436113,1.0598875828669,1.16940820888329,1.53142502140166,1.07062735147363,1.4855150160305,1.45583923227285,1.26032184362795,1.55100113752326,2.01769171952081,1.90901662713151,1.83956936327532,2.14029484312196,2.3567133537399,1.96375333503461,1.98083713252643,2.49829106208236,2.69268690472112,2.15048408804795,1.66360207760788,3.41005630522203,3.16386275446559,3.39367166985476,2.98255281981981,2.74366296016092,3.03282959315542,2.31004978635155
