member1,member2,member3,member4,member5,member6,member7,member8,member9,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30,member31,member32,member33,member34,member35,member36,member37,member38,member39,member40,member41,member42,member43,member44,member45,member46,member47,member48,member49,member50,member51
1.13370409235358,1.38169690035284,1.11464306246489,1.47781381383538,1.89967127516866,1.49686355143785,1.22906023170799,1.45416264422238,1.47324928548187,1.47166242823005,1.4068364398554,1.17717985995114,1.77840027026832,1.57926674000919,1.84321450069547,1.28247716929764,1.88984873238951,2.01714201830328,1.29698507953435,1.41830474603921,1.69526331592351,1.3717298861593,2.11104168556631,1.38775119557977,1.25198368914425,1.27179734408855,1.18560821283609,2.72828340530396,1.20618368964642,1.460260595195,1.56023493036628,1.41598028130829,1.60215084906667,1.30462064407766,1.85394310392439,1.41980638727546,1.65097776334733,0.882703112438321,2.8304816223681,1.16193282883614,0.976562616415322,1.40075723174959,1.36411178391427,1.6227497253567,1.77302362862974,2.17206589877605,1.34199904277921,1.37480488047004,1.2260441435501,1.50450505316257,1.48695742245764
0.126660917885602,0.0488162040710449,0.37229061126709,0.00226579140871763,0.00996585004031658,0.00917911529541016,0.0045775668695569,0.0815984094515443,0.0129460822790861,0.00917911529541016,0.00613927841186523,0.0847338233143091,0.106823281385005,0,0.00917911529541016,0.186133314855397,0.247120973654091,0.0381707213819027,0.00607967376708984,0.040423939935863,0.0854134559631348,0.030517578125,0.128209590911865,0.0160455238074064,0.10985229164362,0.10150671005249,0.0274479389190674,0.00607967376708984,0.273167854174972,0.0717043876647949,0.0304477289319038,0.0297545921057463,0.00994210131466389,0.227355863898993,-4.76138666272163e-05,0.0244379043579102,0.00764138530939817,0.0221312511712313,0.0152946449816227,0.000834465026855469,0.144952442497015,0.0373839866369963,0.0366568565368652,0.16174279153347,0.363255734555423,0.0587580725550652,0.0175602035596967,0.087732682004571,0,0.00916724093258381,0.549340038560331
0.53404679056257,1.73568725585938,0.329601811245084,0.573718338273466,0.486731762066483,0.701880315318704,0.739312032237649,1.59918062854558,0.733958906494081,0.730109168216586,1.60443561617285,1.37857417576015,0.896465848200023,0.973528018221259,0.25022029876709,0.769832404330373,0.643110135570168,1.08723575249314,0.572169898077846,0.404379796236753,1.07345578726381,0.460076378658414,1.60674890503287,0.286126043647528,0.711810542270541,0.787329627200961,2.45053309481591,0.166296493262053,3.10210126917809,2.52074573654681,0.250339508056641,0.519645167514682,0.82778965588659,1.13297090865672,1.67005101684481,0.232697115279734,0.777409644797444,1.46102881990373,0.1906743273139,0.337195233441889,0.728624756447971,0.091552734375,0.820886692963541,0.713348388671875,1.53336487710476,1.14589929580688,0.281512038782239,0.389128923416138,0.173914711922407,1.24285230413079,1.1802192311734
0,0.0213384628295898,2.38651409745216e-05,0.00613927841186523,0,0,0,0,0.00911951065063477,0,0.103771686553955,-2.37487256526947e-05,0,-1.18743628263474e-05,0.0215054024010897,0,0,0.00298023223876953,4.77302819490433e-05,0,0.40590763092041,0.0152349239215255,0,0.0823736190795898,0,-2.37487256526947e-05,0.003814697265625,0.0183582305908203,0,0,0,0,0,0,0.00915513373911381,0.0121593475341797,0,0.0152587890625,0.00309944152832031,-0.00309944152832031,0,0.18310546875,0.00305171124637127,-1.18743628263474e-05,0,0,0,0.0152587890625,-0.00377895776182413,0,0.18388032913208
0.0427365303039551,0.0244379043579102,0.0755310757085681,0.0396370887756348,0.130462693050504,0.00309944152832031,0.0945925712585449,0.0525950454175472,0,0.00917911529541016,0,0.000786734744906425,0.00607967376708984,0.00303983688354492,0.030517578125,0,0.11599063873291,0.0588416587561369,0.015211058780551,0.091552734375,0.000786734744906425,0.106811639852822,0.0510693062096834,0.0419497955590487,0.0427486374974251,0.134301139041781,0.0450611114501953,0.0122070778161287,0.00607967376708984,-4.74974513053894e-05,0.0312565825879574,0.0121593475341797,0.0198364723473787,0.0343441497534513,0.0618221238255501,0.0672340393066406,0.0465631019324064,0.0801323913037777,-7.1479007601738e-05,0.0549554824829102,0.0480174785479903,0,0.155591871589422,0.00613927841186523,0.10991096496582,0.00309944152832031,0.080108642578125,0.0121593475341797,0.0182986259460449,0.000715255737304688,0
0.00917911529541016,0,0,0,0.00607967376708984,0,0.0671744346618652,0.030517578125,0.0427365303039551,0.00305171124637127,0,0.0122785568237305,0.00607967376708984,0.00611552968621254,0.00596046447753906,0.00152597203850746,0.030517578125,0.0060556922107935,0,0.0549317337572575,0.0182390213012695,0,0.0183582305908203,0,0.0365972518920898,0.00609154812991619,0.12814998626709,0.00610342249274254,0.0435113906860352,0,0.00607967376708984,0.0854730606079102,0,0.00607967376708984,0.00607967376708984,0,0.00613927841186523,0,0.00619888305664062,0.0365972518920898,0.00613927841186523,0.00607967376708984,0.18012523651123,0.0244020484387875,0.00314717181026936,0.0549554824829102,0,-0.00376696698367596,0.00607967376708984,0,0
0.0121593475341797,0.372409820556641,0.177001929841936,0.0183582305908203,0.0137090682983398,1.88434054143727,0.030481955036521,0.196791719645262,0.00613927841186523,0,0.290659721940756,0.0990866683423519,0,0.0122189521789551,0.06103515625,0.0182865187525749,0.0733137130737305,0.120663782581687,0.0122785568237305,0.0671385787427425,0.0488758087158203,0.00382657162845135,0.718590803444386,1.02076609618962,0.6240364164114,0.030517578125,0.0930665992200375,0.00607967376708984,0.0731945037841797,0.00619888305664062,0,0.34630298614502,0,0,0.0488758087158203,1.08027353417128,0.06103515625,0.112928217276931,0.00145426020026207,5.91757288202643,0,0.0221491791307926,0.00607967376708984,0.030517578125,0.0183582305908203,0.46837329864502,0.00610342249274254,0.00607967376708984,0.00613927841186523,0.479149632155895,0.186872202903032
0.21361093968153,1.10301957465708,1.75774097442627,1.3243556022644,0.00619888305664062,0.0245571136474609,0.457787420600653,0.262472545728087,0.915467739105225,0.209046993404627,0.196790555492043,0.0122785568237305,5.32687618397176,0.180079368874431,0.206040684133768,1.14135886542499,0.514292623847723,0.204324722290039,0.0258922809734941,0.439441530033946,0.0121593475341797,0.02288818359375,0.438092742115259,0.769305042922497,2.72972602397203,0.10371208190918,0.216662883758545,0.230468111112714,1.31387310102582,0.617932993918657,0.39827823638916,0.842380104586482,0.12814998626709,0.0274656340479851,3.00433486700058,0.099229859188199,1.21767469681799,0.450062798336148,4.68897842802107,0.774859450757504,0.0320671824738383,0.422715791501105,0.273084500804543,0.326526118442416,0.0243186950683594,0.0351667404174805,0.939906225539744,0.00607967376708984,0.920057995244861,0.378322321921587,0.0687153078615665
3.52940335869789,17.108041793108,0.460886862128973,3.30819957889616,0.207495642825961,0.119018834084272,12.4327577650547,13.0983788985759,2.82594887539744,1.26187596470118,4.44190064445138,0.0747442245483398,0.36311149597168,3.57958860695362,1.16734486073256,0.0641345977783203,5.64279267564416,2.6672356761992,10.6962746940553,9.73053253255785,0.358582707121968,7.99247133545578,4.95605543255806,2.5540345814079,3.06391622871161,5.82282268442214,0.640916638076305,2.86865001544356,4.29244060069323,4.90276655182242,6.69233407825232,12.4631938524544,0.0121593475341797,0.463881064206362,3.89551930129528,7.02504883520305,4.58674598485231,3.90324578620493,1.20258517563343,10.4322386905551,3.97341488860548,5.05366316065192,1.64487329311669,2.27205757983029,1.49383745156229,0.779699999839067,4.92854323238134,5.42758638039231,0.761413248255849,5.52244088612497,4.08632634207606
3.42559814453125,4.81414422392845,0.0304458662867546,0,0.0990866683423519,0.0121593475341797,-0.00452995300292969,2.21548788249493,1.46021787077188,0.465346965938807,3.02733946591616,0.0289441086351871,0,3.03040072321892,0.253151869401336,17.7365951240063,0.00143051147460938,0.00143051147460938,2.20051687210798,2.46277451515198,-2.37487256526947e-05,0.03061443567276,0.361732207238674,1.31864426657557,22.9428857564926,0.0411989167332649,0.0121593475341797,1.29237212240696,1.22661516070366,14.8911364376545,6.86945673078299,0.01545250415802,0,1.2756793294102,0.279522500932217,2.24003847688437,0.128269195556641,2.85028945654631,0,1.1206641793251,0.251722522079945,0.00610388815402985,0.656269490718842,1.52573455125093,0.0411509536206722,8.31613363698125,0.302123837172985,1.29094114527106,0.120639801025391,0.0152597203850746,0.233459286391735
