date,Vmax,level,V,perc,Diff*1000,Qin,Qout
01/01/2017,233,329.64,128.572,55.1811158798283%,NA,1.88762656581463,9.572811751
01/02/2017,233,329.64,128.572,55.1811158798283%,0,1.88762656581463,9.572811751
01/03/2017,233,329.62,128.498,55.149356223176%,-73.9999999999839,7.77112617785187,7.856774326
01/04/2017,233,329.66,128.645,55.2124463519313%,146.999999999991,10.1154300518888,8.414041163
01/05/2017,233,329.76,129.014,55.3708154506438%,369,12.2856131333333,8.0147798
01/06/2017,233,329.6,128.424,55.1175965665236%,-590.000000000003,1.72810119929626,8.556804903
01/07/2017,233,329.47,127.944,54.9115879828326%,-480.000000000004,4.1579865244444,9.71354208
01/08/2017,233,329.44,127.834,54.8643776824034%,-109.999999999999,6.28360698285186,7.556755131
01/09/2017,233,329.54,128.203,55.0227467811159%,369,13.4908333333333,9.22
01/10/2017,233,329.66,128.645,55.2124463519313%,442.000000000007,13.9457407407408,8.83
01/11/2017,233,329.88,129.457,55.5609442060086%,811.999999999983,16.921671186148,7.523523038
01/12/2017,233,330.21,130.692,56.0909871244635%,1235.00000000001,22.2683584954816,7.974377014
01/13/2017,233,330.51,131.823,56.5763948497854%,1131,21.2299010717778,8.139623294
01/14/2017,233,330.57,132.049,56.6733905579399%,225.999999999999,13.9657407407407,11.35
01/15/2017,233,330.7,132.539,56.8836909871245%,490.000000000009,16.1612962962964,10.49
01/16/2017,233,330.47,131.672,56.5115879828326%,-867.000000000019,-0.00472222222243879,10.03
01/17/2017,233,330.4,131.408,56.3982832618026%,-263.999999999982,7.74444444444466,10.8
01/18/2017,233,330.319,131.103,56.2673819742489%,-305.000000000007,7.30990740740733,10.84
01/19/2017,233,330.55,131.974,56.6412017167382%,871.000000000009,19.0580594205186,8.977040902
01/20/2017,233,330.73,132.652,56.9321888412017%,677.999999999997,17.4278524472222,9.580630225
01/21/2017,233,330.688,132.494,56.8643776824034%,-158.000000000015,7.67083218829612,9.499535892
01/22/2017,233,330.976,133.58,57.3304721030043%,1086.00000000001,20.4877705724446,7.918326128
01/23/2017,233,331.07,133.94,57.4849785407725%,359.999999999985,13.1514200416665,8.984753375
01/24/2017,233,331.31,134.867,57.8828326180258%,927.000000000021,20.5665608456669,9.837394179
01/25/2017,233,331.658,136.21,58.4592274678112%,1342.99999999999,26.5439814814814,11
01/26/2017,233,332.06,137.767,59.1274678111588%,1556.99999999999,26.5508333333332,8.53
01/27/2017,233,332.49,139.466,59.856652360515%,1699.00000000001,28.456156848852,8.791804997
01/28/2017,233,332.624,139.995,60.0836909871245%,528.999999999996,15.3299211721851,9.207235987
01/29/2017,233,332.81,140.73,60.3991416309013%,734.999999999985,17.5751400184443,9.068195574
01/30/2017,233,332.88,141.006,60.5175965665236%,276.00000000001,12.9504458244446,9.75600138
01/31/2017,233,333.27,142.568,61.187982832618%,1562.00000000001,26.9662922837038,8.88758858
02/01/2017,233,333.65,144.1,61.8454935622318%,1531.99999999998,26.313191710148,8.828704187
02/02/2017,233,333.69,144.187272727,61.8829496682403%,87.2727269999984,8.80537508101836,8.7212
02/03/2017,233,333.54,143.90975,61.7638412017167%,-277.52272699999,5.21078854332022,8.42285714285714
02/04/2017,233,333.39,143.052,61.3957081545064%,-857.749999999982,1,8.43
02/05/2017,233,333.29,142.649,61.2227467811159%,-403.00000000002,6.66740855933321,8.441095226
02/06/2017,233,333.107,141.911,60.906008583691%,-738,5.37527529274062,8.931409552
02/07/2017,233,332.97,141.362,60.6703862660944%,-549.000000000007,0.5,7.955669535
02/08/2017,233,333.16,142.125,60.9978540772532%,763.000000000005,16.7866880535186,7.955669535
02/09/2017,233,333.42,143.173,61.4476394849785%,1048,16.7468112131668,8.118660484
02/10/2017,233,333.74,144.462,62.0008583690987%,1289.00000000002,23.2476902941481,7.979597771
02/11/2017,233,334.12,146.006,62.6635193133047%,1543.99999999998,24.3914037581111,7.958428897
02/12/2017,233,334.47,147.451,63.2836909871245%,1444.99999999999,25.7692963974629,8.372940622
02/13/2017,233,334.314,146.807,63.0072961373391%,-643.999999999977,13.6099938476298,8.287004843
02/14/2017,233,334.44,147.327,63.2304721030043%,519.999999999982,7.64022360709245,9.706035077
02/15/2017,233,335.018,149.716,64.2557939914163%,2389.00000000001,39.2578862599631,11.607423297
02/16/2017,233,335.69,152.566,65.4789699570815%,2849.99999999999,44.047226899037,12.635189862
02/17/2017,233,336.3,155.179,66.6004291845494%,2613,44.5450640236849,11.527646651
02/18/2017,233,336.93,157.907,67.7712446351931%,2728.00000000001,40.3584442176112,9.101049669
02/19/2017,233,337.61,160.925,69.0665236051502%,3018,40.7147401523706,7.717416657
02/20/2017,233,338.09,163.07,69.9871244635193%,2144.99999999998,36.0683127821851,8.695225722
02/21/2017,233,338.57,165.259,70.9266094420601%,2189.00000000002,32.1184343224076,7.836026915
02/22/2017,233,339.06,167.501,71.8888412017167%,2241.99999999999,33.8582868277409,7.785112962
02/23/2017,233,339.6,170.028,72.9733905579399%,2527.00000000002,39.067266645037,8.065385858
02/24/2017,233,340.146,172.601,74.0776824034335%,2572.99999999998,36.9934956758704,8.731897493
02/25/2017,233,340.48,174.204,74.7656652360515%,1603.00000000001,31.8056879944816,10.608615263
02/26/2017,233,340.78,175.644,75.3836909871245%,1440,26.5463726794629,8.895306904
02/27/2017,233,340.88,176.124,75.5896995708155%,479.99999999999,21.4691608910742,9.054841192
02/28/2017,233,341.21,177.737,76.281974248927%,1613,18.1309798209073,8.292936476
03/01/2017,233,341.51,179.219,76.918025751073%,1482.00000000003,27.217545011574,9.13
03/02/2017,233,341.63,179.812,77.1725321888412%,592.999999999989,16.0725631689258,9.209137243
03/03/2017,233,341.46,178.972,76.812017167382%,-840.000000000003,3.43777777777774,13.16
03/04/2017,233,341.308,178.222,76.4901287553648%,-750,0.819444444444445,9.5
03/05/2017,233,341.16,177.49,76.1759656652361%,-731.999999999999,2.29196237309245,10.256211343
03/06/2017,233,341.05,176.947,75.9429184549356%,-543.000000000006,0.880368069999751,9.171383695
03/07/2017,233,341.15,177.441,76.1549356223176%,494,5.17193662125956,8.353279862
03/08/2017,233,341.39,178.627,76.6639484978541%,1186.00000000001,20.0667392754072,8.880838743
03/09/2017,233,341.26,177.984,76.387982832618%,-643.000000000001,1.35908053837036,8.801210168
03/10/2017,233,341.28,178.083,76.4304721030043%,98.9999999999895,9.85235895733321,8.706525624
03/11/2017,233,341.46,178.972,76.812017167382%,889.00000000001,16.089747892111,8.698536156
03/12/2017,233,341.39,178.627,76.6639484978541%,-344.999999999999,15.2155233915371,8.735327917
03/13/2017,233,341.25,177.935,76.3669527896996%,-692.000000000007,0.184881365740674,9.2
03/14/2017,233,341.08,177.095,76.0064377682403%,-840.000000000003,0.0507555324072584,9.05
03/15/2017,233,341.222,177.797,76.3077253218884%,701.999999999998,6.65048157696297,8.502373614
03/16/2017,233,341.36,178.478,76.6%,681.000000000012,18.6776254456301,9.066723316
03/17/2017,233,341.56,179.466,77.0240343347639%,988,17.1459497222217,9.28
03/18/2017,233,341.7,180.158,77.3210300429185%,692.000000000007,16.7204194362593,8.711160177
03/19/2017,233,341.7,180.158,77.3210300429185%,0,6.61221194912932,8.554647007
03/20/2017,233,341.89,181.097,77.7240343347639%,938.999999999993,19.6436252657594,9.340850694
03/21/2017,233,342.22,182.758,78.4369098712446%,1661,24.0744975865927,9.293601244
03/22/2017,233,342.42,183.774,78.8729613733906%,1015.99999999999,22.4942426063701,9.886740361
03/23/2017,233,342.46,183.977,78.9600858369099%,203.000000000003,15.4918719850373,9.900549323
03/24/2017,233,342.75,185.45,79.5922746781116%,1472.99999999998,20.4323698801295,9.934202438
03/25/2017,233,343.308,188.331,80.8287553648069%,2881.00000000003,39.1395369490185,9.692681243
03/26/2017,233,344.82,196.362,84.2755364806867%,8031.00000000001,79.0345546816295,12.471331302
03/27/2017,233,346.014,202.96,87.1072961373391%,6597.99999999999,98.3693800787039,11.599672
03/28/2017,233,346.63,206.49,88.6223175965665%,3530,68.8828090418332,10.969598521
03/29/2017,233,347.12,209.318,89.8360515021459%,2828,37.8378199602037,8.195611569
03/30/2017,233,347.5,211.56,90.7982832618026%,2241.99999999999,36.2785168674444,8.494630548
03/31/2017,233,347.54,211.796,90.8995708154506%,236.000000000018,26.7320739191667,10.124603815
04/01/2017,233,347.57,211.973,90.9755364806867%,176.999999999993,12.7681899385185,8.507082045
04/02/2017,233,347.51,211.619,90.8236051502146%,-354.000000000013,5.08058123316685,8.053591129
04/03/2017,233,347.66,212.504,91.2034334763949%,885.000000000019,13.2450407766665,7.85646536
04/04/2017,233,348.37,216.767,93.0330472103004%,4263.00000000001,31.3797037798891,8.517411141
04/05/2017,233,348.51,217.621,93.3995708154506%,853.999999999985,47.4898482796293,9.880899275
04/06/2017,233,348.398,216.938,93.1064377682403%,-682.999999999993,7.07058380877799,10.533040406
04/07/2017,233,348.23,215.913,92.6665236051502%,-1025.00000000001,0,9.931091697
04/08/2017,233,348.06,214.876,92.2214592274678%,-1037.00000000001,0,10.692331563
04/09/2017,233,347.93,214.097,91.8871244635193%,-778.999999999996,0,9.831018916
04/10/2017,233,347.79,213.271,91.5326180257511%,-825.999999999993,0.807941311574099,9.9383988
04/11/2017,233,347.64,212.386,91.1527896995708%,-884.999999999991,0,9.967456059
04/12/2017,233,347.47,211.383,90.7223175965665%,-1003.00000000001,0.695231746592444,11.207706029
04/13/2017,233,347.36,210.734,90.4437768240343%,-649.000000000001,0,10.013166071
04/14/2017,233,347.26,210.144,90.1905579399142%,-590.000000000003,2.91911511405576,9.336416746
04/15/2017,233,347.14,209.436,89.88669527897%,-707.999999999998,2.89435143859241,9.159984471
04/16/2017,233,347.01,208.669,89.5575107296137%,-766.999999999996,0,8.86831941
04/17/2017,233,346.88,207.922,89.2369098712446%,-747.000000000014,0.666818833648005,8.767264123
04/18/2017,233,346.73,207.063,88.8682403433477%,-858.99999999998,1.00107440209262,9.541093372
04/19/2017,233,346.64,206.547,88.6467811158798%,-516.00000000002,3.52116525620385,11.03957124
04/20/2017,233,346.48,205.63,88.2532188841202%,-917.000000000002,1.45256180255547,10.729784997
04/21/2017,233,346.34,204.828,87.9090128755365%,-801.999999999993,0.254025464981479,10.032510546
04/22/2017,233,346.16,203.797,87.4665236051502%,-1031.00000000001,0.641828302055311,10.663449309
04/23/2017,233,346.09,203.396,87.2944206008584%,-400.999999999982,0,10.510841747
04/24/2017,233,346.08,203.338,87.2695278969957%,-57.9999999999927,9.19608503777768,9.86517101
04/25/2017,233,346.39,205.115,88.0321888412017%,1776.99999999999,21.0086906719816,10.816070753
04/26/2017,233,346.46,205.516,88.2042918454936%,401.00000000001,25.9465635516295,11.238808922
04/27/2017,233,346.44,205.401,88.1549356223176%,-115.000000000009,11.9682442651113,11.452434404
04/28/2017,233,346.44,205.401,88.1549356223176%,0,12.1517953042037,12.306518163
04/29/2017,233,346.52,205.86,88.3519313304721%,459.000000000003,9.64510237105555,10.699870253
04/30/2017,233,346.38,205.057,88.0072961373391%,-802.999999999997,8.84746606055548,8.624745505
05/01/2017,233,346.27,204.427,87.7369098712446%,-629.999999999995,0.81532840670396,9.854961578
05/02/2017,233,346.17,203.854,87.4909871244635%,-573.000000000008,0.519756780999824,9.240058031
05/03/2017,233,346.02,202.995,87.1223175965665%,-859.000000000009,5.10701652651842,10.212750508
05/04/2017,233,345.88,202.214,86.7871244635193%,-781.000000000006,-0.00123135416666997,9.8
05/05/2017,233,345.74,201.437,86.4536480686695%,-776.999999999987,1.23666756090737,10.606804841
05/06/2017,233,346.03,203.052,87.1467811158798%,1615.00000000001,16.6927256887593,10.498867992
05/07/2017,233,345.95,202.603,86.9540772532189%,-449.000000000012,14.6409204537592,10.059998382
05/08/2017,233,345.85,202.048,86.7158798283262%,-555.000000000007,8.38936470698148,10.706510413
05/09/2017,233,346.16,203.797,87.4665236051502%,1749,11.2927614288518,10.143632702
05/10/2017,233,346.8,207.464,89.0403433476395%,3667,56.5393541610557,10.984803293
05/11/2017,233,346.62,206.433,88.5978540772532%,-1030.99999999998,0.0671296296298891,12
05/12/2017,233,346.47,205.573,88.2287553648069%,-860.000000000014,2.41243096657417,12.106883455
05/13/2017,233,346.29,204.542,87.7862660944206%,-1031.00000000001,0.0368971874998909,11.6
05/14/2017,233,346.1,203.453,87.3188841201717%,-1089,0.0958333333333492,12.7
05/15/2017,233,345.92,202.436,86.8824034334764%,-1017,0.794626344963126,12.177366507
05/16/2017,233,345.75,201.493,86.4776824034335%,-942.999999999984,0.73381172770357,12.117998649
05/17/2017,233,345.56,200.438,86.0248927038627%,-1055.00000000001,1.12019766825939,12.885927159
05/18/2017,233,345.37,199.384,85.5725321888412%,-1054,1.69049885011086,13.781307114
05/19/2017,233,345.13,198.052,85.0008583690987%,-1331.99999999999,0.362024856407603,14.302273699
05/20/2017,233,345.19,198.385,85.1437768240344%,332.999999999998,3.17396164437048,13.595812524
05/21/2017,233,345.24,198.662,85.262660944206%,276.999999999987,20.4627280775923,13.10330486
05/22/2017,233,345.11,197.941,84.9532188841202%,-721.000000000004,10.5956814752965,13.724820804
05/23/2017,233,345.16,198.218,85.0721030042918%,277.000000000015,11.964309140148,14.274341617
05/24/2017,233,344.94,197.007,84.5523605150215%,-1211.00000000001,8.03618958548127,13.097676854
05/25/2017,233,344.922,196.91,84.5107296137339%,-97.0000000000084,2.34635721662974,13.761649462
05/26/2017,233,345.33,199.162,85.4772532188841%,2252.00000000001,32.6860456665557,15.275423236
05/27/2017,233,345.54,200.327,85.9772532188841%,1164.99999999999,38.5179373678148,15.568356928
05/28/2017,233,345.396,199.528,85.6343347639485%,-798.999999999978,13.6797312010557,15.526318458
05/29/2017,233,345.23,198.607,85.2390557939914%,-921.000000000021,4.44128356272217,16.038023528
05/30/2017,233,345.3,198.995,85.4055793991416%,388.000000000005,13.2868775706851,17.006535823
05/31/2017,233,345.43,199.717,85.7154506437768%,722.000000000008,26.0668562360555,17.249380993
06/01/2017,233,345.24,198.662,85.262660944206%,-1055.00000000001,13.0448838771295,18.044361435
06/02/2017,233,345.12,197.996,84.9768240343348%,-665.999999999997,8.15269916944473,18.083254725
06/03/2017,233,345.01,197.386,84.7150214592275%,-610.000000000014,14.0399931113888,18.48098141
06/04/2017,233,344.77,196.093,84.1600858369099%,-1292.99999999998,5.40198912516677,18.257409646
06/05/2017,233,344.53,194.801,83.6055793991416%,-1292,3.99169620849968,18.257409646
06/06/2017,233,344.05,192.219,82.4974248927039%,-2581.99999999999,5.73683138616699,26.532565032
06/07/2017,233,344.42,194.21,83.3519313304721%,1990.99999999999,33.4037286805551,27.50718
06/08/2017,233,344.559529617,194.956277778,83.6722222223176%,746.277778000007,44.2133330092597,15.94
06/09/2017,233,344.712100694,195.781121528,84.0262324154506%,824.843749999985,26.0968026620369,16.55
06/10/2017,233,344.91,196.846,84.4832618025751%,1064.878472,22.2807116179999,16.449427868
06/11/2017,233,344.73,195.877,84.0673819742489%,-968.999999999994,12.5440735154815,14.979009534
06/12/2017,233,344.65,195.447,83.8828326180257%,-430.000000000007,14.3315250267779,16.134227249
06/13/2017,233,344.84,196.469,84.3214592274678%,1022.00000000002,12.1074635738331,16.802076803
06/14/2017,233,344.94,197.007,84.5523605150215%,537.999999999983,15.4306551942593,17.294040935
06/15/2017,233,345.02,197.441,84.7386266094421%,433.999999999998,19.9938236539072,18.415891559
06/16/2017,233,344.79,196.2,84.206008583691%,-1241.00000000001,15.9722594784076,19.180890196
06/17/2017,233,344.56,194.963,83.6751072961373%,-1236.99999999997,2.93266056657385,18.995104305
06/18/2017,233,344.27,193.403,83.0055793991416%,-1560,2.70274169127771,18.108758601
06/19/2017,233,344.03,192.111,82.4510729613734%,-1292,0.277051555500499,18.246002493
06/20/2017,233,344.05,192.219,82.4974248927039%,108.000000000004,11.8187167944999,18.576730232
06/21/2017,233,343.95,191.689,82.2699570815451%,-530.000000000001,18.2694442733146,19.371995396
06/22/2017,233,344.084,192.402,82.5759656652361%,712.999999999994,18.9510508349633,19.806849122
06/23/2017,233,344.19,192.972,82.8206008583691%,569.999999999993,27.1836969615367,19.619115237
06/24/2017,233,344.39,194.048,83.2824034334764%,1075.99999999999,32.9325542579076,19.156954663
06/25/2017,233,344.29,193.51,83.0515021459227%,-538.000000000011,18.2980218668887,17.945092978
06/26/2017,233,344.35,193.833,83.1901287553648%,323.000000000007,16.5352688019258,17.269097251
06/27/2017,233,344.68,195.608,83.9519313304721%,1775.00000000001,29.37106060213,18.90259191
06/28/2017,233,344.7,195.716,83.9982832618026%,108.000000000004,36.3736468902965,18.640598094
06/29/2017,233,344.75,195.985,84.1137339055794%,269.000000000005,13.4938993027218,17.834378018
06/30/2017,233,344.61,195.232,83.7905579399142%,-753.000000000014,15.380213626741,17.316057886
07/01/2017,233,344.6,195.178,83.7673819742489%,-54.000000000002,12.0135709181848,15.890885733
07/02/2017,233,344.56,194.963,83.6751072961373%,-214.999999999975,12.2410590092595,13.450951625
07/03/2017,233,344.42,194.21,83.3519313304721%,-753.000000000014,7.76148514464805,13.870546684
07/04/2017,233,344.36,193.887,83.21330472103%,-323.000000000007,8.88129134699992,14.153925097
07/05/2017,233,344.13,192.649,82.681974248927%,-1238,5.84143175151899,14.861975733
07/06/2017,233,344.18,192.918,82.7974248927039%,269.000000000005,8.01948798803696,16.314482201
07/07/2017,233,344.04,192.165,82.4742489270386%,-752.999999999986,19.2166108928886,16.656650754
07/08/2017,233,343.86,191.218,82.0678111587983%,-947.000000000003,4.8680007690928,16.005274114
07/09/2017,233,343.67,190.224,81.6412017167382%,-994,2.73231034762934,15.681609468
07/10/2017,233,343.43,188.969,81.1025751072961%,-1255,4.46462954301864,20.379905712
07/11/2017,233,343.32,188.394,80.8557939914163%,-575.000000000017,9.25727193016685,16.632569326
07/12/2017,233,343.07,187.086,80.2944206008584%,-1307.99999999999,5.01939210755541,16.163055302
07/13/2017,233,343.21,187.818,80.6085836909871%,731.999999999999,10.3799037469445,17.38097274
07/14/2017,233,343.27,188.132,80.743347639485%,313.999999999993,31.9871675096113,17.810654836
07/15/2017,233,342.98,186.618,80.0935622317597%,-1514.00000000001,0.66703443188889,18.028145543
07/16/2017,233,342.702,185.206,79.4875536480687%,-1411.99999999998,1.82220324251852,17.678684724
07/17/2017,233,342.4,183.672,78.8291845493562%,-1534.00000000002,0.54560162809279,17.521914973
07/18/2017,233,342.27,183.012,78.5459227467811%,-659.999999999997,2.51105258659228,17.467689994
07/19/2017,233,342.12,182.25,78.2188841201717%,-762,11.0335375523518,17.707277263
07/20/2017,233,341.94,181.344,77.8300429184549%,-905.999999999978,9.87800498209296,18.340300827
07/21/2017,233,341.66,179.96,77.2360515021459%,-1384.00000000001,5.39459878992554,18.833907239
07/22/2017,233,341.4,178.676,76.6849785407725%,-1283.99999999999,3.63103440148131,18.839006045
07/23/2017,233,341.14,177.392,76.1339055793991%,-1284.00000000002,2.323301619982,17.813873576
07/24/2017,233,340.85,175.98,75.5278969957082%,-1412.00000000001,2.48384941564799,18.33084658
07/25/2017,233,340.54,174.492,74.8892703862661%,-1487.99999999997,2.38920720822221,17.656415611
07/26/2017,233,340.344267361,173.55246875,74.4860380901288%,-939.531250000016,0.0174929282407099,19.15
07/27/2017,233,340.344267361,173.55246875,74.4860380901288%,0,0.0174929282407099,19.15
07/28/2017,233,339.93,171.858135417,73.7588564021459%,-1694.333333,13.2577822881665,18.065524059
07/29/2017,233,339.93,171.572,73.6360515021459%,-286.135416999997,18.472031824926,19.489063399
07/30/2017,233,339.56,169.841,72.8931330472103%,-1730.99999999999,7.21467173305535,21.14093524
07/31/2017,233,339.33,168.764,72.4309012875537%,-1077,0.960416114666817,17.009396948
08/01/2017,233,339.22,168.25,72.2103004291845%,-514.00000000001,9.24507878381478,17.515799594
08/02/2017,233,339.14,167.875,72.049356223176%,-375,12.3130094189815,17.94150575
08/03/2017,233,338.99,167.174,71.7484978540772%,-700.999999999993,11.3292400583332,17.04783735
08/04/2017,233,338.84,166.49,71.4549356223176%,-683.999999999998,7.0146804393705,17.152524444
08/05/2017,233,338.72,165.943,71.2201716738197%,-546.999999999997,10.4680930535741,17.283293667
08/06/2017,233,338.44,164.666,70.6721030042918%,-1277.00000000002,6.88259773101856,16.068554525
08/07/2017,233,338.24,163.754,70.280686695279%,-911.999999999978,2.84084397753704,16.477032253
08/08/2017,233,338.016,162.733,69.8424892703863%,-1021.00000000002,6.70867407051842,17.438604302
08/09/2017,233,337.7,161.325,69.2381974248927%,-1407.99999999999,2.83099540668524,16.688176159
08/10/2017,233,337.45,160.213,68.7609442060086%,-1112.00000000002,2.21912803883329,16.523518143
08/11/2017,233,337.11,158.7,68.1115879828326%,-1512.99999999998,0.188970868055591,16
08/12/2017,233,336.86,157.604,67.6412017167382%,-1096,0.19,14.533758756
08/13/2017,233,336.61,156.521,67.1763948497854%,-1083,0.950452570314614,13.019800568
08/14/2017,233,336.38,155.525,66.7489270386266%,-996.000000000009,1.46126215124098,13.104740473
08/15/2017,233,336.14,154.486,66.3030042918455%,-1038.99999999999,2.3241519457959,13.272542837
08/16/2017,233,336.01,153.923,66.0613733905579%,-563.000000000017,6.63286521844469,13.125920774
08/17/2017,233,335.84,153.202,65.7519313304721%,-721.000000000004,3.86246332448142,12.898559968
08/18/2017,233,335.61,152.226,65.3330472103004%,-975.999999999999,4.47511888555559,12.86487583
08/19/2017,233,335.38,151.251,64.9145922746781%,-974.999999999994,1.38805358112933,12.480879264
08/20/2017,233,335.13,150.191,64.4596566523605%,-1060,1.04248398209276,12.951643577
08/21/2017,233,334.882,149.153,64.0141630901288%,-1037.99999999998,0.891347277666458,13.160629361
08/22/2017,233,334.83,148.938,63.9218884120172%,-215.000000000003,11.0822498466667,13.47808318
08/23/2017,233,334.77,148.69,63.8154506437768%,-248.000000000019,11.0460643847035,13.904860681
08/24/2017,233,334.51,147.616,63.3545064377682%,-1073.99999999998,5.79950169466646,13.116808153
08/25/2017,233,334.23,146.46,62.8583690987125%,-1156.00000000001,2.13082135557416,13.867495094
08/26/2017,233,334.02,145.593,62.4862660944206%,-866.99999999999,1.63347086637048,14.769763621
08/27/2017,233,333.75,144.503,62.0184549356223%,-1090,3.94030426211073,13.804951901
08/28/2017,233,333.46,143.334,61.5167381974249%,-1169.00000000001,1.2242900894264,14.575506976
08/29/2017,233,333.81,144.744,62.1218884120172%,1410,12.2124001244628,14.659392474
08/30/2017,233,333.77,144.583,62.0527896995708%,-161.000000000001,13.2304889839259,15.429563058
08/31/2017,233,333.84,144.865,62.1738197424893%,282.000000000011,17.9427290124815,14.586247531
09/01/2017,233,333.84,144.865,62.1738197424893%,0,13.8706397,13.8706397
09/02/2017,233,333.922,145.196,62.3158798283262%,330.999999999989,16.0170254786112,12.76663968
09/03/2017,233,333.92,145.188,62.3124463519313%,-7.99999999998136,14.794615209463,12.172444434
09/04/2017,233,333.92,145.188,62.3124463519313%,0,10.7789216712406,11.943482493
09/05/2017,233,333.99,145.47,62.4334763948498%,281.999999999982,15.4682950792038,12.966366063
09/06/2017,233,334.22,146.419,62.8407725321889%,949.000000000012,25.0241024453331,12.960300362
09/07/2017,233,334.3,146.749,62.9824034334764%,329.999999999984,14.6085132095928,13.265920617
09/08/2017,233,334.21,146.377,62.8227467811159%,-371.999999999986,13.6293481364815,12.22478603
09/09/2017,233,334.09,145.882,62.6103004291845%,-495.000000000005,4.48102935466681,12.737443313
09/10/2017,233,333.95,145.309,62.3643776824034%,-573.000000000008,9.82493260749986,12.45128292
09/11/2017,233,333.77,144.583,62.0527896995708%,-725.999999999999,2.17823977805562,11.467037035
09/12/2017,233,333.65,144.1,61.8454935622318%,-483.000000000004,4.46578673518505,11.62435155
09/13/2017,233,333.38,143.011,61.3781115879828%,-1089,1.33583333333335,13.94
09/14/2017,233,333.144,142.06,60.9699570815451%,-950.999999999993,2.54338839583319,13.585256
09/15/2017,233,332.87,140.967,60.5008583690987%,-1092.99999999999,3.37921756751859,14.684917799
09/16/2017,233,332.59,139.861,60.0261802575107%,-1105.99999999999,5.1400893646112,18.208866691
09/17/2017,233,332.31,138.755,59.5515021459227%,-1106.00000000002,0.786275812037067,14.58012065
09/18/2017,233,332.096,137.909,59.1884120171674%,-845.999999999975,1.66462962962963,12.66
09/19/2017,233,331.95,137.337,58.9429184549356%,-572.000000000003,6.55440202529645,11.770973854
09/20/2017,233,331.79,136.719,58.6776824034335%,-618.000000000023,3.39454307718527,10.485552267
09/21/2017,233,331.67,136.256,58.4789699570815%,-462.999999999994,3.22969718011086,10.028742319
09/22/2017,233,331.49,135.561,58.180686695279%,-694.999999999993,5.7607344272224,11.75059908
09/23/2017,233,331.28,134.751,57.8330472103004%,-810.000000000002,4.18939390314791,11.97834388
09/24/2017,233,331.06,133.902,57.468669527897%,-848.99999999999,0.646296296296296,10.6
09/25/2017,233,331.03,133.786,57.4188841201717%,-116.000000000014,11.1547735731668,10.504736594
09/26/2017,233,331.36,135.06,57.9656652360515%,1274,23.1962859821481,11.298137834
09/27/2017,233,331.97,137.414,58.9759656652361%,2354.00000000001,34.3803964832965,11.502470812
09/28/2017,233,332.09,137.886,59.1785407725322%,471.99999999998,16.9744650669627,11.511502104
09/29/2017,233,331.89,137.105,58.843347639485%,-780.999999999978,3.53276776722222,12.560545545
09/30/2017,233,331.682,136.303,58.4991416309013%,-802.000000000021,3.50739090525918,12.959872896
10/01/2017,233,331.41,135.253,58.0484978540773%,-1049.99999999998,2.90405249118545,12.397003556
10/02/2017,233,331.16,134.288,57.6343347639485%,-965.000000000003,0.1,11.692181333
10/03/2017,233,330.94,133.444,57.2721030042919%,-843.999999999994,0.161694881888765,10.140797243
10/04/2017,233,330.71,132.577,56.9%,-867.000000000019,0.497962551333661,10.738446093
10/05/2017,233,330.64,132.313,56.78669527897%,-263.999999999982,2.25565747055547,10.850894415
10/06/2017,233,330.52,131.86,56.5922746781116%,-453.000000000003,9.7340854964444,11.119719177
10/07/2017,233,330.29,130.993,56.2201716738197%,-867.000000000019,4.49850258561113,12.859444912
10/08/2017,233,329.92,129.605,55.6244635193133%,-1387.99999999998,2.51942553070379,16.413378077
10/09/2017,233,329.61,128.461,55.1334763948498%,-1144.00000000001,0.6,14.491323431
10/10/2017,233,329.702,128.8,55.2789699570815%,338.999999999999,4.43619886977786,12.049046092
10/11/2017,233,329.45,127.871,54.8802575107296%,-929.000000000002,10.8991436501852,10.918634715
10/12/2017,233,329.375,127.594,54.7613733905579%,-277.000000000001,7.47686012048139,10.430178014
10/13/2017,233,329.3,127.317,54.6424892703863%,-277.000000000001,7.47686012048139,10.430178014
10/14/2017,233,329.371,127.579,54.7549356223176%,262,8.11856715135183,10.054371237
10/15/2017,233,329.19,126.911,54.4682403433476%,-668.000000000006,9.9255382962963,9.949208875
10/16/2017,233,329.16,126.8,54.4206008583691%,-111.000000000004,6.70149379601859,10.106602465
10/17/2017,233,329.15,126.764,54.4051502145923%,-35.9999999999872,9.30634552924069,10.918919476
10/18/2017,233,329.182,126.882,54.4557939914163%,117.999999999995,10.683103734463,11.763310459
10/19/2017,233,329.2,126.948,54.4841201716738%,66.0000000000025,13.4878984886111,11.54691019
10/20/2017,233,329.29,127.28,54.6266094420601%,331.999999999994,15.0409889259814,12.231181507
10/21/2017,233,329.24,127.096,54.5476394849785%,-183.999999999998,13.300752312389,11.638626861
10/22/2017,233,329.23,127.059,54.5317596566524%,-36.9999999999919,5.34784911133334,9.787551403
10/23/2017,233,329.1,126.579,54.3257510729614%,-480.000000000004,10.7107604666297,9.987782712
10/24/2017,233,329.08,126.505,54.293991416309%,-73.9999999999981,5.31862954898129,10.63301838
10/25/2017,233,329.15,126.764,54.4051502145923%,259,13.4662572035371,10.873182354
