date,Vmax,level,V,perc,Diff.1000,Qin,Qout,Qin_calc,neg_Qin,Qin_calc_interp,Qout_calc,Qin_calc_before_interp
2018-01-29,233,322.192,103.032,44.2197424892704%,70.0000000000074,1.47252871948153,6.366794738,7.17697992318511,NA,7.17697992318511,6.366794738,7.17697992318511
2018-01-30,233,322.05,102.58,44.0257510729614%,-452.000000000012,6.97245298564816,6.40303265,1.17155116851854,NA,1.17155116851854,6.40303265,1.17155116851854
2018-01-31,233,322.17,102.962,44.1896995708154%,382.000000000005,11.0327592453704,6.287388875,10.7086851712964,NA,10.7086851712964,6.287388875,10.7086851712964
2018-02-01,233,322.26,103.249,44.3128755364807%,287.000000000006,10.2193431782407,5.944450875,9.26621013425917,NA,9.26621013425917,5.944450875,9.26621013425917
2018-02-02,233,322.11,102.771,44.1077253218884%,-478.000000000009,7.83651755562963,6.468204801,0.935797393592656,NA,0.935797393592656,6.468204801,0.935797393592656
2018-02-03,233,321.91,102.138,43.8360515021459%,-632.999999999996,0.608819104222309,7.165090007,0.818967414444462,negative,0.818967414444462,8.1453563033333,NA
2018-02-04,233,321.73,101.575,43.5944206008584%,-563.000000000002,0.556939078814868,7.218341139,0.702137435296268,NA,0.702137435296268,7.218341139,0.702137435296268
2018-02-05,233,321.85,101.951,43.7557939914163%,376.000000000005,3.66368043557403,7.782362924,12.1342147758517,NA,12.1342147758517,7.782362924,12.1342147758517
2018-02-06,233,322.46,103.887,44.58669527897%,1935.99999999999,19.3794386955925,7.371979853,29.7793872604075,NA,29.7793872604075,7.371979853,29.7793872604075
2018-02-07,233,323.33,106.686,45.787982832618%,2799.00000000001,39.7165568860926,8.510482106,40.9063154393334,NA,40.9063154393334,8.510482106,40.9063154393334
2018-02-08,233,323.25,106.425,45.6759656652361%,-260.999999999996,22.0491622112223,7.141794989,4.12096165566655,NA,4.12096165566655,7.141794989,4.12096165566655
2018-02-09,233,323.11,105.969,45.4802575107296%,-456.000000000003,2.86077056933343,6.363374736,1.08559695822219,NA,1.08559695822219,6.363374736,1.08559695822219
2018-02-10,233,323.15,106.099,45.5360515021459%,129.999999999995,1.50810498153698,5.389237632,6.89386726162974,NA,6.89386726162974,5.389237632,6.89386726162974
2018-02-11,233,323.04,105.74,45.381974248927%,-359.000000000009,6.37776073211119,5.412732121,1.2576395284073,NA,1.2576395284073,5.412732121,1.2576395284073
2018-02-12,233,322.9,105.291,45.1892703862661%,-448.999999999984,0.797312187277587,6.106878472,0.910119212740763,NA,0.910119212740763,6.106878472,0.910119212740763
2018-02-13,233,322.74,104.781,44.9703862660944%,-510.000000000005,0.661914448240925,6.57096152,0.668183742222327,NA,0.668183742222327,6.57096152,0.668183742222327
2018-02-14,233,322.6,104.334,44.7785407725322%,-447.000000000003,2.40435595962965,7.50048508,2.32687396888886,NA,2.32687396888886,7.50048508,2.32687396888886
2018-02-15,233,322.478,103.945,44.6115879828326%,-388.999999999996,1.2834277838147,6.352229219,1.84991440418507,NA,1.84991440418507,6.352229219,1.84991440418507
2018-02-16,233,322.38,103.632,44.4772532188841%,-313.000000000002,1.8570229057222,5.395916621,1.77323143581495,NA,1.77323143581495,5.395916621,1.77323143581495
2018-02-17,233,322.26,103.249,44.3128755364807%,-382.999999999996,2.38509871951851,6.786100201,2.35322983062952,NA,2.35322983062952,6.786100201,2.35322983062952
2018-02-18,233,322.1,102.739,44.093991416309%,-510.000000000005,2.52733201101851,6.99809943,1.09532165222233,NA,1.09532165222233,6.99809943,1.09532165222233
2018-02-19,233,321.98,102.357,43.9300429184549%,-382.000000000005,1.27447346737035,6.821268097,2.39997180070365,NA,2.39997180070365,6.821268097,2.39997180070365
2018-02-20,233,321.82,101.857,43.7154506437768%,-500,1.27469316005558,6.275979167,0.488942129962963,NA,0.488942129962963,6.275979167,0.488942129962963
2018-02-21,233,321.52,100.918,43.3124463519313%,-938.999999999993,0.568424626370308,6.144516131,0.649520927425898,negative,0.649520927425898,11.5175764829814,NA
2018-02-22,233,321.36,100.417,43.0974248927039%,-501.000000000005,0.336527190166886,6.608710836,0.810099724888834,NA,0.810099724888834,6.608710836,0.810099724888834
2018-02-23,233,321.24,100.041,42.9360515021459%,-375.999999999991,1.08207155035175,5.745298136,1.39344628414809,NA,1.39344628414809,5.745298136,1.39344628414809
2018-02-24,233,321.24,100.041,42.9360515021459%,0,1.08207155035175,5.745298136,5.745298136,NA,5.745298136,5.745298136,5.745298136
2018-02-25,233,321.09,99.572,42.7347639484979%,-469.000000000008,0.25,5.685969382,0.257728641259328,NA,0.257728641259328,5.685969382,0.257728641259328
2018-02-26,233,321.146,99.747,42.8098712446352%,174.999999999997,6.45322774148142,5.01080876,7.03627172296293,NA,7.03627172296293,5.01080876,7.03627172296293
2018-02-27,233,321.03,99.384,42.6540772532189%,-363,0.861584431907411,5.359076712,1.15768782311112,NA,1.15768782311112,5.359076712,1.15768782311112
2018-02-28,233,321.376,100.467,43.1188841201717%,1083,7.49662312127782,5.129202531,17.6639247532222,NA,17.6639247532222,5.129202531,17.6639247532222
2018-03-01,233,321.76,101.669,43.6347639484979%,1202.00000000001,19.544212215611,6.528201417,20.440238454037,NA,20.440238454037,6.528201417,20.440238454037
2018-03-02,233,321.69,101.45,43.5407725321888%,-219.000000000008,16.0346322771111,7.443052416,4.90833019377785,NA,4.90833019377785,7.443052416,4.90833019377785
2018-03-03,233,321.878,102.038,43.7931330472103%,588.000000000008,5.45285271246294,7.792021312,14.5975768675555,NA,14.5975768675555,7.792021312,14.5975768675555
2018-03-04,233,321.75,101.638,43.6214592274678%,-400.000000000006,12.8914125420556,7.551303549,2.92167391937047,NA,2.92167391937047,7.551303549,2.92167391937047
2018-03-05,233,321.61,101.199,43.4330472103004%,-439.000000000007,1.50362592190752,6.645649452,1.5646309334814,NA,1.5646309334814,6.645649452,1.5646309334814
2018-03-06,233,321.48,100.792,43.2583690987124%,-406.999999999997,1.27573256633336,6.102702358,1.39205420985189,NA,1.39205420985189,6.102702358,1.39205420985189
2018-03-07,233,321.32,100.292,43.0437768240343%,-500,0.000737731481383008,5.232,4.79876698835186,negative,4.79876698835186,10.5858040253889,NA
2018-03-08,233,321.38,100.479,43.124034334764%,186.999999999998,3.70497340111117,6.041127915,8.20547976685182,NA,8.20547976685182,6.041127915,8.20547976685182
2018-03-09,233,321.25,100.073,42.9497854077253%,-405.999999999992,5.83532870405556,6.440475961,1.74140188692586,NA,1.74140188692586,6.440475961,1.74140188692586
2018-03-10,233,321.168,99.816,42.8394849785408%,-257.000000000005,1.52085457040741,5.715009663,2.74047262596307,NA,2.74047262596307,5.715009663,2.74047262596307
2018-03-11,233,321.34,100.354,43.0703862660944%,537.999999999997,5.44871759192596,5.578282916,11.8051347678518,NA,11.8051347678518,5.578282916,11.8051347678518
2018-03-12,233,321.414,100.586,43.1699570815451%,231.999999999999,10.066822011,6.569924511,9.25510969618518,NA,9.25510969618518,6.569924511,9.25510969618518
2018-03-13,233,321.2,99.916,42.8824034334764%,-669.999999999988,10.2756886446481,8.749638934,0.995009304370351,NA,0.995009304370351,8.749638934,0.995009304370351
2018-03-14,233,321.02,99.353,42.6407725321888%,-563.000000000002,1.07851851851852,7.56,1.04379629629627,NA,1.04379629629627,7.56,1.04379629629627
2018-03-15,233,320.87,98.892,42.4429184549356%,-460.999999999999,0.223477086444493,7.447748892,2.11210074385187,NA,2.11210074385187,7.447748892,2.11210074385187
2018-03-16,233,321.16,99.791,42.8287553648069%,899.000000000001,5.97050925925926,4.93,15.3350925925926,NA,15.3350925925926,4.93,15.3350925925926
2018-03-17,233,321.89,102.076,43.8094420600858%,2285,27.7568380401482,6.151256767,32.5980160262592,NA,32.5980160262592,6.151256767,32.5980160262592
2018-03-18,233,322.39,103.664,44.4909871244635%,1587.99999999999,25.5086414518333,5.709861556,24.0894911856297,NA,24.0894911856297,5.709861556,24.0894911856297
2018-03-19,233,323.02,105.675,45.3540772532189%,2011.00000000001,30.6530515318889,5.876294518,29.1517574809629,NA,29.1517574809629,5.876294518,29.1517574809629
2018-03-20,233,323.598,107.559,46.162660944206%,1884,25.6396298928519,5.956148666,27.7617042215556,NA,27.7617042215556,5.956148666,27.7617042215556
2018-03-21,233,323.74,108.022,46.3613733905579%,462.999999999994,22.3471223364814,7.866388355,13.2251846512964,NA,13.2251846512964,7.866388355,13.2251846512964
2018-03-22,233,323.846,108.368,46.5098712446352%,346.000000000004,10.5393314805741,6.427199594,10.4318292236295,NA,10.4318292236295,6.427199594,10.4318292236295
2018-03-23,233,325.07,112.428,48.2523605150215%,4060,37.8870807523148,6.44,53.4307407407408,NA,53.4307407407408,6.44,53.4307407407408
2018-03-24,233,325.17,112.768,48.3982832618026%,339.999999999989,8.755,5.63,9.56518518518522,NA,9.56518518518522,5.63,9.56518518518522
2018-03-25,233,325.17,112.768,48.3982832618026%,0,6.68,6.68,6.68,NA,6.68,6.68,6.68
2018-03-26,233,325.03,112.292,48.193991416309%,-475.999999999999,3.89797357638895,7.08,1.57074074074075,NA,1.57074074074075,7.08,1.57074074074075
2018-03-27,233,325.23,112.972,48.4858369098713%,680.000000000007,9.1805491203705,6.7,14.5703703703703,NA,14.5703703703703,6.7,14.5703703703703
2018-03-28,233,325.33,113.312,48.6317596566524%,340.000000000003,12.8259222316481,7.051825646,10.9870108311852,NA,10.9870108311852,7.051825646,10.9870108311852
2018-03-29,233,325.5,113.89,48.8798283261803%,577.999999999989,14.0463184828888,7.696090219,14.3859050338149,NA,14.3859050338149,7.696090219,14.3859050338149
2018-03-30,233,325.35,113.38,48.6609442060086%,-510.000000000005,5.24518114087034,6.427344208,0.524566430222163,NA,0.524566430222163,6.427344208,0.524566430222163
2018-03-31,233,325.18,112.802,48.4128755364807%,-577.999999999989,0.342729598685227,6.681584726,0.682916212481375,negative,0.682916212481375,7.37273102729606,NA
2018-04-01,233,325.04,112.326,48.2085836909871%,-475.999999999999,0.447747476222328,6.350525254,0.841265994740587,NA,0.841265994740587,6.350525254,0.841265994740587
2018-04-02,233,324.9,111.858,48.0077253218884%,-468.000000000004,1.03782320105542,7.259812333,1.84314566633346,NA,1.84314566633346,7.259812333,1.84314566633346
2018-04-03,233,324.7,111.194,47.7227467811159%,-664.000000000002,0.879794918462933,7.331899143,1.4528034717778,negative,1.4528034717778,9.137988656963,NA
2018-04-04,233,324.53,110.63,47.480686695279%,-564.000000000007,1.4444057216666,7.590239055,1.06246127722214,NA,1.06246127722214,7.590239055,1.06246127722214
2018-04-05,233,324.35,110.032,47.224034334764%,-597.999999999985,0.225958955259421,7.529199696,0.607903399703716,NA,0.607903399703716,7.529199696,0.607903399703716
2018-04-06,233,324.31,109.899,47.1669527896996%,-133.00000000001,4.32998767851872,7.38333291,5.8439810581482,NA,5.8439810581482,7.38333291,5.8439810581482
2018-04-07,233,324.48,110.464,47.4094420600858%,564.999999999998,8.44862096814804,6.999289695,13.5386415468518,NA,13.5386415468518,6.999289695,13.5386415468518
2018-04-08,233,324.986,112.144,48.1304721030043%,1680.00000000001,18.928472384074,7.071195185,26.5156396294445,NA,26.5156396294445,7.071195185,26.5156396294445
2018-04-09,233,325.21,112.904,48.456652360515%,760.000000000005,23.1172823822965,8.803809836,17.6001061322962,NA,17.6001061322962,8.803809836,17.6001061322962
2018-04-10,233,326.233,116.396,49.955364806867%,3491.99999999999,33.6028350549443,8.171057798,48.5877244646667,NA,48.5877244646667,8.171057798,48.5877244646667
2018-04-11,233,327.356,120.31,51.6351931330472%,3914,47.6101494452962,6.666621274,51.9675471999259,NA,51.9675471999259,6.666621274,51.9675471999259
2018-04-12,233,329.622,128.505,55.1523605150215%,8194.99999999999,85.680022991389,9.818276915,104.667813952037,NA,104.667813952037,9.818276915,104.667813952037
2018-04-13,233,331.38,135.137,57.9987124463519%,6632.00000000001,49.821407470167,10.243981741,87.0032410002593,NA,87.0032410002593,10.243981741,87.0032410002593
2018-04-14,233,333.12,141.964,60.9287553648069%,6827,47.540846240278,7.96559065,86.9817943537037,NA,86.9817943537037,7.96559065,86.9817943537037
2018-04-15,233,334.946,149.417,64.1274678111588%,7453,50.3187501756294,6.469968671,92.7315427450741,NA,92.7315427450741,6.469968671,92.7315427450741
2018-04-16,233,336.524,156.149,67.0167381974249%,6732,90.3579149467035,6.410874368,84.3275410346667,NA,84.3275410346667,6.41087436799999,84.3275410346667
2018-04-17,233,337.83,161.904,69.48669527897%,5755,75.9720360627225,6.991398528,73.6001948242963,NA,73.6001948242963,6.991398528,73.6001948242963
2018-04-18,233,339.254,168.409,72.2785407725322%,6505.00000000002,80.5802807496111,7.701390576,82.9907424278518,NA,82.9907424278518,7.70139057599999,82.9907424278518
2018-04-19,233,340.626,174.905,75.0665236051502%,6495.99999999998,82.0348838049627,7.392233342,82.5774185271853,NA,82.5774185271853,7.392233342,82.5774185271853
2018-04-20,233,341.65,179.911,77.2150214592275%,5006,73.2520999914816,7.44484851,65.3846633248148,NA,65.3846633248148,7.44484851000001,65.3846633248148
2018-04-21,233,342.56,184.485,79.1781115879828%,4574.00000000001,58.5622060167222,7.102305357,60.042120171815,NA,60.042120171815,7.102305357,60.042120171815
2018-04-22,233,342.93,186.364,79.9845493562232%,1878.99999999999,42.1607577825742,6.874741521,28.6224267061851,NA,28.6224267061851,6.874741521,28.6224267061851
2018-04-23,233,343.12,187.348,80.4068669527897%,984.000000000009,22.7412828904626,7.32734899,18.716237878889,NA,18.716237878889,7.32734899,18.716237878889
2018-04-24,233,343.51,189.387,81.281974248927%,2038.99999999999,23.098744334741,7.583416719,31.1829537560369,NA,31.1829537560369,7.583416719,31.1829537560369
2018-04-25,233,343.95,191.689,82.2699570815451%,2302.00000000002,33.6798010879818,7.528944294,34.1724628125184,NA,34.1724628125184,7.528944294,34.1724628125184
2018-04-26,233,344.21,193.08,82.8669527896996%,1390.99999999999,34.2442299422405,7.596290764,23.6958278010373,NA,23.6958278010373,7.596290764,23.6958278010373
2018-04-27,233,344.572,195.027,83.7025751072961%,1947,17.842910205685,7.725079708,30.2598019302219,NA,30.2598019302219,7.725079708,30.2598019302219
2018-04-28,233,345.08,197.774,84.8815450643777%,2746.99999999999,41.8345727675556,7.481394712,39.2753761934816,NA,39.2753761934816,7.481394712,39.2753761934816
2018-04-29,233,345.621,200.777,86.1703862660944%,3003.00000000001,39.7993889664632,7.352999441,42.1099438854443,NA,42.1099438854443,7.352999441,42.1099438854443
2018-04-30,233,345.678,201.093,86.306008583691%,316.000000000002,23.301587001759,6.855430555,10.5128379624074,NA,10.5128379624074,6.855430555,10.5128379624074
2018-05-01,233,346.11,203.51,87.343347639485%,2416.99999999997,34.4845370370367,6.51,34.4845370370371,NA,34.4845370370371,6.51,34.4845370370371
2018-05-02,233,346.37,205,87.9828326180257%,1490.00000000001,31.4618206024076,6.534881945,23.7802523153705,NA,23.7802523153705,6.534881945,23.7802523153705
2018-05-03,233,346.88,207.922,89.2369098712446%,2922,23.6742302005555,6.91750277,40.7369472144444,NA,40.7369472144444,6.91750277,40.7369472144444
2018-05-04,233,347.03,208.787,89.6081545064378%,865.000000000009,32.9994674652779,8.00509375,18.0166678240742,NA,18.0166678240742,8.00509375,18.0166678240742
2018-05-05,233,347.326,210.533,90.3575107296137%,1746.00000000001,18.3127147352038,7.353352594,27.5616859273331,NA,27.5616859273331,7.353352594,27.5616859273331
2018-05-06,233,347.634,212.351,91.1377682403433%,1817.99999999998,27.0143335015925,6.501819034,27.5434857006668,NA,27.5434857006668,6.501819034,27.5434857006668
2018-05-07,233,347.85,213.625,91.6845493562232%,1274,25.8438288670372,6.63801933,21.3833897003704,NA,21.3833897003704,6.63801933,21.3833897003704
2018-05-08,233,348.62,218.292,93.6875536480687%,4667,43.9668973150368,7.330652778,61.3468564817037,NA,61.3468564817037,7.330652778,61.3468564817037
2018-05-09,233,349.44,223.386,95.8738197424893%,5094.00000000002,63.8098938441114,8.558559608,67.5168929413333,NA,67.5168929413333,8.558559608,67.5168929413333
2018-05-10,233,349.79,225.595,96.8218884120172%,2208.99999999997,57.2095095101292,11.367937693,36.9350673226297,NA,36.9350673226297,11.367937693,36.9350673226297
2018-05-11,233,349.63,224.585,96.3884120171674%,-1009.99999999999,13.6694430589448,11.374440802,19.2003971087777,negative,19.2003971087777,30.8902119235924,NA
2018-05-12,233,349.54,224.017,96.144635193133%,-567.999999999984,1.90554170974073,8.039800969,1.46572689492579,NA,1.46572689492579,8.039800969,1.46572689492579
2018-05-13,233,349.45,223.45,95.9012875536481%,-567.000000000036,0.456385037999586,7.018885038,0.456385037999915,NA,0.456385037999915,7.018885038,0.456385037999915
2018-05-14,233,349.5,223.765,96.0364806866953%,315.000000000026,9.3811867399072,9.161078395,12.8069117283333,NA,12.8069117283333,9.161078395,12.8069117283333
2018-05-15,233,348.69,218.719,93.8708154506438%,-5045.99999999999,31.633280681889,59.852963043,1.45018526522231,NA,1.45018526522231,59.852963043,1.45018526522231
2018-05-16,233,348.93,220.183,94.4991416309013%,1464,31.0249583334444,14.080513889,31.0249583334444,NA,31.0249583334444,14.080513889,31.0249583334444
2018-05-17,233,349.1,221.241,94.9532188841202%,1057.99999999999,28.9904996281665,15.116600774,27.3619711443706,NA,27.3619711443706,15.116600774,27.3619711443706
2018-05-18,233,349.08,221.115,94.8991416309013%,-126.000000000005,23.6910785823334,20.777667124,19.3193337906666,NA,19.3193337906666,20.777667124,19.3193337906666
2018-05-19,233,349.16,221.62,95.1158798283262%,504.999999999995,20.7039354077404,20.773339667,26.6182470744074,NA,26.6182470744074,20.773339667,26.6182470744074
2018-05-20,233,349.08,221.115,94.8991416309013%,-504.999999999995,14.6834552528702,20.36797332,14.5230659125926,NA,14.5230659125926,20.36797332,14.5230659125926
2018-05-21,233,349.01,220.673,94.7094420600858%,-442.000000000007,18.5297345297037,22.052995201,16.9372544602592,NA,16.9372544602592,22.052995201,16.9372544602592
2018-05-22,233,348.88,219.878,94.3682403433476%,-794.999999999988,11.9586111111113,21.16,11.9586111111109,NA,11.9586111111109,21.16,11.9586111111109
2018-05-23,233,348.78,219.268,94.1064377682404%,-610.000000000014,19.6907915656482,26.943636855,19.883451669815,NA,19.883451669815,26.943636855,19.883451669815
2018-05-24,233,348.63,218.353,93.7137339055794%,-914.999999999992,11.1991863562591,23.286377722,12.6960999442223,NA,12.6960999442223,23.286377722,12.6960999442223
2018-05-25,233,348.66,218.536,93.7922746781116%,182.999999999993,25.2171378568151,22.433573042,24.5516285975555,NA,24.5516285975555,22.433573042,24.5516285975555
2018-05-26,233,348.496,217.536,93.3630901287554%,-1000,15.1469396221664,26.673833268,15.0997591939259,NA,15.0997591939259,26.673833268,15.0997591939259
2018-05-27,233,348.33,216.523,92.9283261802575%,-1012.99999999998,16.1217995993706,24.481496104,12.7569590669629,NA,12.7569590669629,24.481496104,12.7569590669629
2018-05-28,233,348.27,216.157,92.7712446351931%,-366.000000000014,15.1343256438885,24.975905505,20.7397943938891,NA,20.7397943938891,24.975905505,20.7397943938891
2018-05-29,233,348.369,216.761,93.0304721030043%,604.000000000013,29.6818550031669,27.625166149,34.6159068897406,NA,34.6159068897406,27.625166149,34.6159068897406
2018-05-30,233,348.32,216.462,92.9021459227468%,-299.000000000007,35.7044617095923,32.673219742,29.2125715938518,NA,29.2125715938518,32.673219742,29.2125715938518
2018-05-31,233,348.23,215.913,92.6665236051502%,-549.000000000007,28.9866447120556,41.400040094,35.0458734273336,NA,35.0458734273336,41.400040094,35.0458734273336
2018-06-01,233,348.52,217.682,93.4257510729614%,1769.00000000001,60.741936076167,45.919565972,66.3941030090368,NA,66.3941030090368,45.919565972,66.3941030090368
2018-06-02,233,348.56,217.926,93.5304721030043%,244,60.8222184176848,48.839957295,51.6640313690741,NA,51.6640313690741,48.839957295,51.6640313690741
2018-06-03,233,348.65,218.475,93.7660944206009%,549.000000000007,44.1309234769633,40.016420514,46.3705871806667,NA,46.3705871806667,40.016420514,46.3705871806667
2018-06-04,233,349,220.61,94.6824034334764%,2134.99999999999,46.0159137035926,27.582673611,52.2933217591484,NA,52.2933217591484,27.582673611,52.2933217591484
2018-06-05,233,348.98,220.488,94.6300429184549%,-122.000000000014,52.9112603814074,42.799980474,41.3879434369628,NA,41.3879434369628,42.799980474,41.3879434369628
2018-06-06,233,348.74,219.024,94.0017167381974%,-1464,30.9683224503701,43.67291833,26.7284738855556,NA,26.7284738855556,43.67291833,26.7284738855556
2018-06-07,233,348.56,217.926,93.5304721030043%,-1097.99999999998,38.2921669023707,58.049151532,45.3408181986665,NA,45.3408181986665,58.049151532,45.3408181986665
2018-06-08,233,348.78,219.268,94.1064377682404%,1341.99999999998,82.2588516668891,71.857496528,87.3899039354076,NA,87.3899039354076,71.857496528,87.3899039354076
2018-06-09,233,348.98,220.488,94.6300429184549%,1220,87.2111628005924,72.234552083,86.3549224533703,NA,86.3549224533703,72.234552083,86.3549224533703
2018-06-10,233,349.16,221.62,95.1158798283262%,1132.00000000001,71.0807854980186,57.064822917,70.1666747688519,NA,70.1666747688519,57.064822917,70.1666747688519
2018-06-11,233,349.29,222.44,95.4678111587983%,819.999999999993,48.9677407949816,39.976694626,49.4674353667407,NA,49.4674353667407,39.976694626,49.4674353667407
2018-06-12,233,349.39,223.071,95.738626609442%,631,39.7528020139997,34.800826389,42.1040671297407,NA,42.1040671297407,34.800826389,42.1040671297407
2018-06-13,233,349.37,222.945,95.6845493562232%,-125.999999999976,37.6176685300929,29.478,28.0196666666666,NA,28.0196666666666,29.478,28.0196666666666
2018-06-14,233,349.43,223.323,95.8467811158798%,377.999999999986,31.0663719727405,30.190118107,34.5651181070002,NA,34.5651181070002,30.190118107,34.5651181070002
2018-06-15,233,349.35,222.819,95.6304721030043%,-503.999999999991,26.7870869906296,29.744142361,23.9108090276664,NA,23.9108090276664,29.744142361,23.9108090276664
2018-06-16,233,349.49,223.702,96.0094420600858%,882.999999999981,31.2991853153891,27.771825489,37.9917328964075,NA,37.9917328964075,27.771825489,37.9917328964075
2018-06-17,233,349.68,224.901,96.5240343347639%,1199.00000000001,32.2235991548704,24.890940972,38.768255786815,NA,38.768255786815,24.890940972,38.768255786815
2018-06-18,233,349.69,224.964,96.5510729613734%,62.9999999999882,30.4788489649998,25.59563459,26.3248012566665,NA,26.3248012566665,25.59563459,26.3248012566665
2018-06-19,233,349.74,225.279,96.6862660944206%,315.000000000026,30.1223520482781,25.079552083,28.7253854163333,NA,28.7253854163333,25.079552083,28.7253854163333
2018-06-20,233,349.5,223.765,96.0364806866953%,-1514.00000000001,15.3408337224629,22.825682947,5.30253479885173,NA,5.30253479885173,22.825682947,5.30253479885173
2018-06-21,233,349.23,222.061,95.3051502145923%,-1704.00000000001,13.5,20.083920076,0.361697853778015,NA,0.361697853778015,20.083920076,0.361697853778015
2018-06-22,233,348.96,220.366,94.5776824034335%,-1694.99999999999,14,17.982239924,0.337401860382824,negative,0.337401860382824,19.9554574159383,NA
2018-06-23,233,348.7,218.78,93.8969957081545%,-1586.00000000001,11.6,16.6679736,0.313105866987633,negative,0.313105866987633,18.6695873484693,NA
2018-06-24,233,348.48,217.438,93.3210300429185%,-1341.99999999998,0.0551196935,15.821217281,0.288809873592442,NA,0.288809873592442,15.821217281,0.288809873592442
2018-06-25,233,348.19,215.669,92.5618025751073%,-1769.00000000001,0.0551196935,16.017711114,8.94494173055536,negative,8.94494173055536,29.4194787675921,NA
2018-06-26,233,348.2,215.73,92.587982832618%,60.9999999999786,5.51131021946318,16.895055069,17.6010735875183,NA,17.6010735875183,16.895055069,17.6010735875183
2018-06-27,233,348.14,215.364,92.4309012875536%,-365.999999999985,18.1175812288331,17.205118208,12.9690070968891,NA,12.9690070968891,17.205118208,12.9690070968891
2018-06-28,233,348.01,214.571,92.0905579399142%,-793.000000000006,10.3858874118703,16.930182354,7.75194161325918,NA,7.75194161325918,16.930182354,7.75194161325918
2018-06-29,233,348.05,214.815,92.1952789699571%,244,12.0487016620925,17.200048757,20.0241228310741,NA,20.0241228310741,17.200048757,20.0241228310741
2018-06-30,233,348.02,214.632,92.1167381974249%,-182.999999999993,21.2118822292963,19.651914058,17.5338585024445,NA,17.5338585024445,19.651914058,17.5338585024445
2018-07-01,233,347.87,213.743,91.7351931330472%,-888.999999999982,12.4662995784263,19.861288965,9.57193711314803,NA,9.57193711314803,19.861288965,9.57193711314803
2018-07-02,233,347.72,212.858,91.355364806867%,-885.000000000019,9.86131612729609,18.623613581,8.38055802544455,NA,8.38055802544455,18.623613581,8.38055802544455
2018-07-03,233,347.67,212.563,91.2287553648069%,-294.999999999987,9.65365442562961,17.688834796,14.274482944148,NA,14.274482944148,17.688834796,14.274482944148
2018-07-04,233,347.8,213.33,91.5579399141631%,766.999999999996,25.6273148148148,16.75,25.6273148148151,NA,25.6273148148151,16.75,25.6273148148151
2018-07-05,233,347.7,212.74,91.3047210300429%,-590.000000000003,21.2622860497962,17.455621316,10.6269176122963,NA,10.6269176122963,17.455621316,10.6269176122963
2018-07-06,233,347.63,212.327,91.1274678111588%,-413.000000000011,10.008626709815,17.478968145,12.6988755524073,NA,12.6988755524073,17.478968145,12.6988755524073
2018-07-07,233,347.58,212.032,91.0008583690987%,-294.999999999987,13.6341537347591,16.270028538,12.8556766861483,NA,12.8556766861483,16.270028538,12.8556766861483
2018-07-08,233,347.43,211.147,90.6210300429185%,-884.999999999991,8.48946804398132,16.12928125,5.88622569444422,NA,5.88622569444422,16.12928125,5.88622569444422
2018-07-09,233,347.16,209.554,89.937339055794%,-1593.00000000002,2.48107453038884,16.579462204,9.88288748642575,negative,9.88288748642575,28.3203874864256,NA
2018-07-10,233,347.09,209.141,89.7600858369099%,-412.999999999983,5.4487204473893,18.659641871,13.8795492784073,NA,13.8795492784073,18.659641871,13.8795492784073
2018-07-11,233,347.11,209.259,89.8107296137339%,117.999999999995,15.9990518562593,19.943319472,21.3090602127407,NA,21.3090602127407,19.943319472,21.3090602127407
2018-07-12,233,347.25,210.085,90.1652360515021%,825.999999999993,26.2420638570926,19.400821577,28.9610067621854,NA,28.9610067621854,19.400821577,28.9610067621854
2018-07-13,233,347.4,210.97,90.5450643776824%,884.999999999991,29.5014950631108,19.494703327,29.7377588825555,NA,29.7377588825555,19.494703327,29.7377588825555
2018-07-14,233,347.48,211.442,90.7476394849785%,472.000000000008,28.3435375712592,16.887414562,22.3503775249631,NA,22.3503775249631,16.887414562,22.3503775249631
2018-07-15,233,347.68,212.622,91.2540772532189%,1180.00000000001,28.3511611434444,15.986392949,29.6438003564075,NA,29.6438003564075,15.986392949,29.6438003564075
2018-07-16,233,347.434,211.171,90.631330472103%,-1450.99999999999,11.1765483790742,16.88722868,0.0932471985182666,NA,0.0932471985182666,16.88722868,0.0932471985182666
2018-07-17,233,347.432,211.159,90.6261802575107%,-12.0000000000005,18.4259024001111,18.564791289,18.4259024001111,NA,18.4259024001111,18.564791289,18.4259024001111
2018-07-18,233,347.43,211.147,90.6210300429185%,-12.0000000000005,17.2377949771111,17.376683866,17.2377949771111,NA,17.2377949771111,17.376683866,17.2377949771111
2018-07-19,233,347.48,211.442,90.7476394849785%,294.999999999987,21.8802678108517,18.465915959,21.880267810852,NA,21.880267810852,18.465915959,21.880267810852
2018-07-20,233,347.5,211.56,90.7982832618026%,117.999999999995,20.5436403703702,17.41,18.7757407407407,NA,18.7757407407407,17.41,18.7757407407407
2018-07-21,233,347.454,211.289,90.681974248927%,-270.999999999987,15.2963737731483,15.79,12.6534259259258,NA,12.6534259259258,15.79,12.6534259259258
2018-07-22,233,347.24,210.026,90.1399141630901%,-1263.00000000001,9.46725932261088,17.105947274,2.48789171844471,NA,2.48789171844471,17.105947274,2.48789171844471
2018-07-23,233,346.91,208.094,89.3107296137339%,-1931.99999999999,0.706248143240927,22.69071959,0.329608478888698,NA,0.329608478888698,22.69071959,0.329608478888698
