date,Vmax,level,V,perc,Diff.1000,Qin,Qout,Qin_calc,neg_Qin,Qin_calc_interp,Qout_calc,Qin_calc_before_interp
2017-01-02,165.26,409.09,87.9,53.1889144378555%,0,6.00694444444451,0,0,NA,0,0,0
2017-01-03,165.26,409.064,87.796,53.1259832990439%,-103.999999999999,7.6507558074815,7.77112617785187,6.56742247414818,NA,6.56742247414818,7.77112617785187,6.56742247414818
2017-01-04,165.26,408.99,87.501,52.9474767033765%,-295.000000000002,6.70107820003692,10.1154300518888,6.70107820003693,NA,6.70107820003693,10.1154300518888,6.70107820003693
2017-01-05,165.26,408.89,87.101,52.7054338617935%,-400.000000000006,7.65598350370363,12.2856131333333,7.6559835037036,NA,7.6559835037036,12.2856131333333,7.6559835037036
2017-01-06,165.26,408.97,87.421,52.8990681350599%,320.000000000007,5.43180490300005,1.72810119929626,5.43180490300005,NA,5.43180490300005,1.72810119929626,5.43180490300005
2017-01-07,165.26,409,87.541,52.9716809875348%,120.000000000005,5.54687541333334,4.1579865244444,5.54687541333318,NA,5.54687541333318,4.1579865244444,5.54687541333318
2017-01-08,165.26,408.986,87.485,52.9377949897132%,-56.0000000000116,5.63545883470358,6.28360698285186,5.63545883470374,NA,5.63545883470374,6.28360698285186,5.63545883470374
2017-01-09,165.26,408.89,87.101,52.7054338617935%,-384,9.04638888888888,13.4908333333333,9.04638888888885,NA,9.04638888888885,13.4908333333333,9.04638888888885
2017-01-10,165.26,408.68,86.27,52.2025898584049%,-831.000000000003,4.32768518518523,13.9457407407408,4.32768518518521,NA,4.32768518518521,13.9457407407408,4.32768518518521
2017-01-11,165.26,408.455,85.384,51.6664649642987%,-885.999999999996,6.66704155651837,16.921671186148,6.66704155651842,NA,6.66704155651842,16.921671186148,6.66704155651842
2017-01-12,165.26,408.02,83.686,50.638993101779%,-1697.99999999999,2.61558071770394,22.2683584954816,2.6155807177039,NA,2.6155807177039,22.2683584954816,2.6155807177039
2017-01-13,165.26,407.71,82.489,49.914679898342%,-1197,7.37573440511108,21.2299010717778,7.3757344051111,NA,7.3757344051111,21.2299010717778,7.3757344051111
2017-01-14,165.26,407.559,81.91,49.5643228851507%,-579.000000000008,7.26435185185175,13.9657407407407,7.26435185185172,NA,7.26435185185172,13.9657407407407,7.26435185185172
2017-01-15,165.26,407.33,81.037,49.0360643833959%,-872.99999999999,6.05712962962985,16.1612962962964,6.05712962962984,NA,6.05712962962984,16.1612962962964,6.05712962962984
2017-01-16,165.26,407.44,81.455,49.2889991528501%,417.999999999992,4.83324074074043,-0.00472222222243879,4.83796296296287,NA,4.83796296296287,0,4.83324074074043
2017-01-17,165.26,407.39,81.264,49.1734236959942%,-190.999999999988,5.53379629629665,7.74444444444466,5.53379629629648,NA,5.53379629629648,7.74444444444466,5.53379629629648
2017-01-18,165.26,407.34,81.075,49.0590584533462%,-189.000000000007,5.12240740740725,7.30990740740733,5.12240740740741,NA,5.12240740740741,7.30990740740733,5.12240740740741
2017-01-19,165.26,407.008,79.819,48.2990439307758%,-1256,4.52102238348158,19.0580594205186,4.52102238348156,NA,4.52102238348156,19.0580594205186,4.52102238348156
2017-01-20,165.26,406.72,78.74,47.6461333656057%,-1079.00000000001,4.93942652129618,17.4278524472222,4.93942652129618,NA,4.93942652129618,17.4278524472222,4.93942652129618
2017-01-21,165.26,406.73,78.777,47.6685223284521%,37.0000000000061,8.09907292903693,7.67083218829612,8.09907292903693,NA,8.09907292903693,7.67083218829612,8.09907292903693
2017-01-22,165.26,406.716,78.725,47.6370567590464%,-51.9999999999925,19.8859187205928,20.4877705724446,19.8859187205927,NA,19.8859187205927,20.4877705724446,19.8859187205927
2017-01-23,165.26,406.79,79.002,47.8046714268426%,277.000000000001,16.357438560185,13.1514200416665,16.357438560185,NA,16.357438560185,13.1514200416665,16.357438560185
2017-01-24,165.26,407.18,80.468,48.6917584412441%,1465.99999999999,37.5341534382594,20.5665608456669,37.5341534382596,NA,37.5341534382596,20.5665608456669,37.5341534382596
2017-01-25,165.26,407.05,79.977,48.394650853201%,-491,20.861111111111,26.5439814814814,20.861111111111,NA,20.861111111111,26.5439814814814,20.861111111111
2017-01-26,165.26,406.71,78.703,47.6237444027593%,-1274,10.2546296296296,25,10.2546296296296,NA,10.2546296296296,25,10.2546296296296
2017-01-27,165.26,406.32,77.256,46.7481544233329%,-1447,11.7084716636668,28.456156848852,11.7084716636668,NA,11.7084716636668,28.456156848852,11.7084716636668
2017-01-28,165.26,406.28,77.109,46.6592036790512%,-146.999999999991,11.2986111111112,13,11.298611111111,NA,11.298611111111,13,11.298611111111
2017-01-29,165.26,406.6,78.293,47.3756504901368%,1184,24.7037037037037,11,24.7037037037038,NA,24.7037037037038,11,24.7037037037038
