date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51
2023-03-01,6.28227467603697,6.28219325801836,6.28219791690226,6.28216202544982,6.28212700399192,6.28210850751497,6.28210158557931,6.2820641160563,6.28207035756569,6.28203117022828,6.28198729223061,6.28201253208978,6.28191902042254,6.28191597730382,6.28189257612285,6.28189689924403,6.28184463787546,6.28185694971688,6.2818496252943,6.28179642592339,6.28181613791109,6.28177920596165,6.28182177246786,6.28179662171714,6.28179781615912,6.28179855293153,6.2817835045609,6.28182347171468,6.28177036900495,6.28181365857541,6.28174983558232,6.28175779041924,6.28181611981819,6.28182533407597,6.28180522151368,6.28183873188798,6.28184220394863,6.28185744926632,6.28186624205203,6.28192752703006,6.28189939978928,6.28192726507684,6.28195267648813,6.28197507150729,6.28203072017655,6.2820120735593,6.2820943889196,6.28207999197102,6.28210369373652,6.28215076872077,6.2821511957346
2023-03-02,5.81386317864669,5.81907183544477,5.81327900335644,5.81290101090485,5.81287662530663,5.81255458440807,5.81269768072463,5.81222794778973,5.8125302915152,5.81227635527221,5.82521624793541,5.8119119272376,5.81130302816503,5.81128854425349,5.81119364339053,5.81121096130119,5.81086444137002,5.81088994133964,5.81073705333358,5.81050142540659,5.81072050342942,5.81042539022144,5.81073982074647,5.810341386614,5.81043476592334,5.81030818745033,5.81032281022733,5.81070435735555,5.81034009854663,5.81066814980442,5.81023469835465,5.81068434891776,5.81059204842359,5.81068447180019,5.81039691749806,5.81102337834028,5.81110251954041,5.81120452711688,5.81099051306616,5.81129635757713,5.81121507048312,5.81131849071576,5.81175965662944,5.8117069649791,5.81195415169315,5.81190574519308,5.81252561869119,5.81249171574651,5.8126390323517,5.81297196397715,5.81292971706271
2023-03-03,5.40824505938837,5.43745643805,5.40664102449113,5.40509269428251,5.40587981382976,5.40430730041713,5.40533893898942,5.40342918065198,5.40511632591902,5.40457231102472,5.4740332607987,5.40263506904201,5.40136393475097,5.40133118717281,5.40122976863358,5.40124735127297,5.40047833534527,5.40026582810417,5.39955203159832,5.39946308839453,5.40023963250548,5.39933639760071,5.40020401088777,5.39844308193947,5.39892179447246,5.39817838159339,5.3986273688267,5.39992654367404,5.39908034805472,5.40000249107353,5.3989228091266,5.40155721779359,5.39938826255666,5.39982964315995,5.39855997899683,5.40158318950895,5.40194430009935,5.40218981206339,5.40072326184805,5.40105480612303,5.40132457162742,5.40128895795298,5.40326401113668,5.40242217650184,5.40258174225728,5.40272442513236,5.40447905681556,5.40467086868681,5.40497762702963,5.40585151538588,5.40557452576254
2023-03-04,5.05312249406264,5.09080948927164,5.05066100731758,5.04706719343297,5.04918507249215,5.04575598177603,5.04783680844978,5.04430972943647,5.04761432082736,5.04679966999336,5.13655240699374,5.04230759980288,5.04090568078393,5.04070699002,5.04018953001108,5.04034877748705,5.03922230978159,5.03838902395903,5.03737610658132,5.03747906311868,5.038554372951,5.03691643730017,5.03839777598675,5.03522074952876,5.03602659235002,5.03462751891481,5.03556438363374,5.0377249384123,5.03668173268742,5.03818869732701,5.03642562875542,5.04178646774586,5.03656793206857,5.0378516317879,5.03544739533421,5.04131070348635,5.04189910837726,5.04225325321551,5.03961788565171,5.03991116489606,5.04097625014375,5.04078518411424,5.04419365227381,5.04269275594266,5.04272790982597,5.04309696962892,5.04615557092676,5.04705364998586,5.04728517789524,5.04878405333249,5.04828858920984
2023-03-05,4.73896090082623,4.77180573207333,4.73605429780433,4.7296947921508,4.73362429699542,4.72754496486254,4.73080055133566,4.72559355258154,4.73034112131662,4.72896187927154,4.80849758208486,4.72181785290327,4.72086278558283,4.72014037145928,4.71903539925658,4.71970895603224,4.7178784697209,4.71594397112023,4.71583668727034,4.71537289866475,4.71635874309834,4.71423077119978,4.71608060728037,4.71159900485327,4.71318150785644,4.71075030674486,4.71217633488107,4.71491316173692,4.71417603874514,4.71603185693827,4.714112029016,4.72123832272508,4.71310809001285,4.71542875752957,4.71232219694702,4.72050437970469,4.72127487355514,4.72157634372267,4.71833231040436,4.71887181905589,4.72102322154834,4.72036534988736,4.72497269685756,4.72369493074917,4.72300715666466,4.72397151659684,4.72821761533159,4.7309330511546,4.73015516457286,4.7320981993495,4.73219088808748
2023-03-06,4.45900354267478,4.48719372294386,4.45589066044667,4.45939099412449,4.45314298373322,4.44649839181255,4.44736902576286,4.44054952519839,4.44639279572663,4.44437139448222,4.51521833109859,4.45308278848264,4.4344906229384,4.45369293444892,4.43182380260501,4.43267184015458,4.42992878337105,4.42698071810059,4.42859010314886,4.42625745314296,4.49354197699972,4.42506591272552,4.42671403362075,4.42100386501155,4.42387527307365,4.4207979935444,4.42229788771035,4.42559371115829,4.42479494502038,4.42730355547885,4.42572778728475,4.43424709634913,4.42246545258618,4.42613894125193,4.42267103858962,4.43355153574142,4.43371334272827,4.434127321671,4.4305372759799,4.43207464973726,4.43457969219344,4.43310596296879,4.43912034612923,4.43883922089246,4.43665147330033,4.43840514031199,4.44431813174267,4.44882172149271,4.51833234467203,4.44916944729465,4.47236606379559
2023-03-07,4.37694767082639,4.23187386960986,4.20558477579652,4.2620516530964,4.25472177475506,4.20694312533155,4.22812542416892,4.25721655528987,4.19085755548885,4.21606610992748,4.26563652323417,4.27526158268583,4.17709036995538,4.28700527771914,4.17541091767734,4.17351837622008,4.17044023854043,4.16904150461839,4.17048107456542,4.16464869518636,4.53090071831316,4.16436628320354,4.16533734569014,4.15887349173821,4.16341321343215,4.16223473619653,4.16248632078789,4.16585441286238,4.16305296785426,4.18846757703011,4.16588878661374,4.17631303895477,4.16012493657191,4.16597724848101,4.16586798936606,4.21708503554443,4.17552608752861,4.17552114202361,4.17583586973185,4.22493034004722,4.20931546885148,4.17463963627024,4.18171204105101,4.28183769245741,4.17918470968551,4.1809440457514,4.18980206323555,4.19480287585931,4.58505172041732,4.3218354891204,4.31234857569201
2023-03-08,4.99920781568033,4.00458232141244,3.98001261143466,4.05729515294704,4.26235522652401,3.98733254169401,4.40396223960767,4.35571095209366,3.95967105961178,4.1919701325939,4.09074997589792,4.16183900420367,3.94514327838559,4.09282711796418,3.9444153574758,3.93833530229741,3.93564463516378,3.93845135525155,3.93755699959394,3.92649037496351,4.41787385796876,3.9280873659336,3.92956931756343,3.96739019456596,3.9280251361088,3.92993948765207,3.94068949930629,3.93184896734072,3.92550005182079,4.04898766101212,3.93097873002729,3.94236905229413,3.92303580998648,4.0077780695159,3.94862747634671,4.16458926904268,4.02248976887043,3.94182319088064,3.95951378184654,4.21700372928428,4.25049692556165,3.94797277882484,3.94940652555672,4.58799838273935,3.94614484800187,3.94717213592303,3.96176367230435,3.96602498727099,4.48594755979152,4.68390281413237,4.14202868994382
2023-03-09,5.35728511075127,3.81518447245285,3.77458932454009,3.84421313825586,4.15472259751162,3.79296361892364,5.50938015302119,4.28373056680507,3.74903972252677,4.45514763974522,3.92215863954699,4.33522565232553,3.86769769358032,3.87217686447091,3.7341696830789,3.72325950893775,3.72270030657336,3.74122600383642,3.72598942463495,3.70902760683493,4.16151072714355,3.71245530227669,3.75749820230233,3.95724386274382,3.71483181886381,3.71906038637676,3.82428978366838,3.72095401523883,3.70986867390612,3.87507319873566,3.71914905636545,3.72788977227185,3.83526814165941,4.14459082649357,3.7446613184077,4.02780080286898,4.17390828412126,3.73030594201915,3.75681372844313,4.0988302521257,4.99505512439532,3.76167206154167,3.7986590398456,5.02275087250739,3.73374679206153,3.73404210157307,3.75666056387438,3.75968133912901,4.22862638697467,4.72798503065955,4.03358241672486
2023-03-10,5.24280411035134,3.69297560583516,3.65779346369342,3.64998798776668,3.93738069142294,3.62178700595317,5.85637174482803,4.04560698995364,3.55655739207039,4.57088265549975,3.80846441664024,4.29935624432542,4.46049494668179,3.67093822927723,3.54224577176869,3.52618479971301,3.52814976492113,3.59903128443863,3.55709766408902,3.50953497031379,3.92925978900538,3.51422389431344,3.80176407326883,3.84686653901007,3.5583705953955,3.56955483486598,3.85726930976872,3.54385771854329,3.51368991650598,3.72892368628461,3.52590452585375,3.5313394258811,4.34860105229834,4.09597134347272,3.55106569075217,3.83623301395251,4.13519146581831,3.57525045040192,3.56472037229533,3.95971799180113,6.53632259731718,3.58070511084994,3.88082862824044,5.23004635058887,3.53868441716492,3.53897914921882,3.5941309113868,3.63533186134871,3.99672385996319,4.50466210468903,3.98866784283068
2023-03-11,5.46149877066774,3.62441054067163,3.81356251758105,3.47235688302807,3.73995014457305,3.45437402501399,5.45834713150638,3.82908647357039,3.38073113522319,4.41204185001075,3.65962090966388,4.05831667277227,5.35191541861746,3.48554322158252,3.36551590943686,3.34481507017374,3.34952136366902,3.4664733382838,3.53991703459084,3.3258186118401,3.71830044154614,3.33115960787919,3.9462138563257,3.63911789505995,3.54869991422019,3.58853266012512,3.76272224868704,3.43451492457229,3.33476096261155,3.81629851019657,3.34822347910144,3.35003590896094,5.03058222325099,3.86630872113109,3.37403745955768,3.75032790878772,3.94436077761937,3.56985631835636,3.38860728448311,4.14010985404406,6.87212564665667,3.41820831186248,3.8199240843091,5.05079871456003,3.35879732177764,3.35973913506807,3.52705114648774,3.75524369117856,3.78587762529707,4.50935279928684,3.85332437361553
2023-03-12,5.38905081667857,3.52188841902464,3.79493828940095,3.32784865480895,3.55823725158355,3.29326267434836,5.17483200136866,3.63029587311364,3.22010967658274,4.27245613927938,3.47729031831003,3.84154800718182,5.4174637054619,3.42325886706765,3.20128976562729,3.17713704445508,3.18465336181626,3.39367489927865,3.65620802383531,3.15588738468104,3.53026008818848,3.16143829263768,4.07534751955311,3.45789750246749,3.45483448604555,3.50890664343104,3.57024848131183,3.30201533560271,3.17005388870068,3.75700355837613,3.18576404504976,3.18126677899755,5.24407679168608,3.65666996845656,3.2099501698229,3.61617944855665,3.89518833954983,3.50577882613464,3.22510631683388,4.11530524275401,6.30444383046218,3.32189141274524,3.75236822023928,4.73971267972635,3.32318069295095,3.19495712729155,3.68216281546835,3.7206413848355,3.59219648980124,4.41981216587794,3.66836588891192
2023-03-13,5.04646727556567,3.37783964442082,3.81827333842802,3.2600298596601,3.46047600248706,3.14303384061721,4.88167396035504,3.44666607040652,3.07256706304267,4.09206917609837,3.30985385398941,3.64498882284668,5.04579454161112,3.80789254705758,3.04832376927638,3.02143191948331,3.0329437601111,3.28113791061823,3.5933721801289,2.99830841361604,3.57240634900729,3.00356063062898,4.94174171274289,3.55747608963727,3.27969449410625,3.33873188691747,3.39330467451699,3.14679392411544,3.01755065400493,3.55411984939269,3.17463508691789,3.02361947500095,5.01525100948087,3.46351519572259,3.05624266713069,3.43515416811725,3.88389600097194,3.46439501713896,3.0722279806706,3.88563926362711,5.81239377327875,3.20056468876594,4.20398725020638,4.51142881159912,3.79743433394216,3.06550291601603,4.92701324860141,3.53244917862592,3.43256223404687,4.3194653516405,3.49519425619641
2023-03-14,4.75762918158577,3.38666007041331,4.7228129307042,3.15789687317056,3.65969805896071,3.00245899980815,4.57915296602123,3.34953080019446,2.93578972073115,3.87242007189613,3.15500857513318,3.4649291791875,4.71467423752472,4.02399239883988,2.90616411821253,2.87654138017412,2.89256892528186,3.12982100544952,3.47376896241743,2.85214109314362,4.6450612305281,2.85680600381407,5.2360452685663,4.59184036461063,3.2061566562924,3.17916382865356,3.22986293025192,3.00282959846923,2.87602045993284,3.36728565670421,3.71050632478135,2.87615748537153,4.87411842445678,3.28451587818624,2.91191719155738,3.2676282587418,4.3970512075345,3.68899072867335,2.9987520633872,3.74737629410195,5.38226898992804,3.05436346296405,4.33920921074388,4.27748677544487,3.93987215897012,3.04110698822342,5.49108623743766,3.35961907910724,3.40587568759735,4.16730492815208,3.33442106085859
